source_id,breed_id,breed_name,species,source_name,source_url,source_page_url,license,license_url,author,local_filename,local_path,download_status,error_message
SRC_CAT_DANGI_0001,cow_dangi,Dangi,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,dangi_0001.jpg,raw/cattle/dangi/dangi_0001.jpg,VERIFIED_ARCHIVE,
SRC_CAT_DANGI_0002,cow_dangi,Dangi,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,dangi_0002.jpg,raw/cattle/dangi/dangi_0002.jpg,VERIFIED_ARCHIVE,
SRC_CAT_DANGI_0003,cow_dangi,Dangi,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,dangi_0003.jpg,raw/cattle/dangi/dangi_0003.jpg,VERIFIED_ARCHIVE,
SRC_CAT_DANGI_0004,cow_dangi,Dangi,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,dangi_0004.jpg,raw/cattle/dangi/dangi_0004.jpg,VERIFIED_ARCHIVE,
SRC_CAT_DANGI_0005,cow_dangi,Dangi,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,dangi_0005.jpg,raw/cattle/dangi/dangi_0005.jpg,VERIFIED_ARCHIVE,
SRC_CAT_DEONI_0001,cow_deoni,Deoni,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,deoni_0001.jpg,raw/cattle/deoni/deoni_0001.jpg,VERIFIED_ARCHIVE,
SRC_CAT_DEONI_0002,cow_deoni,Deoni,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,deoni_0002.jpg,raw/cattle/deoni/deoni_0002.jpg,VERIFIED_ARCHIVE,
SRC_CAT_DEONI_0003,cow_deoni,Deoni,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,deoni_0003.jpg,raw/cattle/deoni/deoni_0003.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GANGATIRI_0001,cow_gangatiri,Gangatiri,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gangatiri_0001.jpg,raw/cattle/gangatiri/gangatiri_0001.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GANGATIRI_0002,cow_gangatiri,Gangatiri,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gangatiri_0002.jpg,raw/cattle/gangatiri/gangatiri_0002.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GANGATIRI_0003,cow_gangatiri,Gangatiri,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gangatiri_0003.jpg,raw/cattle/gangatiri/gangatiri_0003.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GANGATIRI_0004,cow_gangatiri,Gangatiri,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gangatiri_0004.jpg,raw/cattle/gangatiri/gangatiri_0004.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GANGATIRI_0005,cow_gangatiri,Gangatiri,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gangatiri_0005.jpg,raw/cattle/gangatiri/gangatiri_0005.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GANGATIRI_0006,cow_gangatiri,Gangatiri,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gangatiri_0006.jpg,raw/cattle/gangatiri/gangatiri_0006.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GANGATIRI_0007,cow_gangatiri,Gangatiri,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gangatiri_0007.jpg,raw/cattle/gangatiri/gangatiri_0007.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GANGATIRI_0008,cow_gangatiri,Gangatiri,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gangatiri_0008.jpg,raw/cattle/gangatiri/gangatiri_0008.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GAOLAO_0001,cow_gaolao,Gaolao,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gaolao_0001.jpg,raw/cattle/gaolao/gaolao_0001.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GAOLAO_0002,cow_gaolao,Gaolao,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gaolao_0002.jpg,raw/cattle/gaolao/gaolao_0002.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GHUMUSARI_0001,cow_ghumusari,Ghumusari,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,ghumusari_0001.png,raw/cattle/ghumusari/ghumusari_0001.png,VERIFIED_ARCHIVE,
SRC_CAT_GHUMUSARI_0002,cow_ghumusari,Ghumusari,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,ghumusari_0002.png,raw/cattle/ghumusari/ghumusari_0002.png,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0001,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0001.jpg,raw/cattle/gir/gir_0001.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0002,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0002.jpg,raw/cattle/gir/gir_0002.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0003,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0003.jpg,raw/cattle/gir/gir_0003.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0004,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0004.jpg,raw/cattle/gir/gir_0004.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0005,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0005.jpg,raw/cattle/gir/gir_0005.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0006,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0006.jpg,raw/cattle/gir/gir_0006.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0007,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0007.jpg,raw/cattle/gir/gir_0007.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0008,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0008.jpg,raw/cattle/gir/gir_0008.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0009,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0009.jpg,raw/cattle/gir/gir_0009.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0010,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0010.jpg,raw/cattle/gir/gir_0010.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0011,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0011.jpg,raw/cattle/gir/gir_0011.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0012,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0012.jpg,raw/cattle/gir/gir_0012.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0013,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0013.jpg,raw/cattle/gir/gir_0013.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0014,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0014.jpg,raw/cattle/gir/gir_0014.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0015,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0015.jpg,raw/cattle/gir/gir_0015.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0016,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0016.jpg,raw/cattle/gir/gir_0016.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0017,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0017.jpg,raw/cattle/gir/gir_0017.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0018,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0018.jpg,raw/cattle/gir/gir_0018.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0019,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0019.jpg,raw/cattle/gir/gir_0019.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0020,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0020.jpg,raw/cattle/gir/gir_0020.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0021,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0021.jpg,raw/cattle/gir/gir_0021.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0022,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0022.jpg,raw/cattle/gir/gir_0022.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0023,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0023.jpg,raw/cattle/gir/gir_0023.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0024,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0024.jpg,raw/cattle/gir/gir_0024.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0025,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0025.jpg,raw/cattle/gir/gir_0025.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0026,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0026.jpg,raw/cattle/gir/gir_0026.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0027,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0027.jpg,raw/cattle/gir/gir_0027.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0028,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0028.jpg,raw/cattle/gir/gir_0028.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0029,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0029.jpg,raw/cattle/gir/gir_0029.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0030,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0030.jpg,raw/cattle/gir/gir_0030.jpg,VERIFIED_ARCHIVE,
SRC_CAT_GIR_0031,cow_gir,Gir,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,gir_0031.jpg,raw/cattle/gir/gir_0031.jpg,VERIFIED_ARCHIVE,
SRC_CAT_HALLIKAR_0001,cow_hallikar,Hallikar,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,hallikar_0001.jpg,raw/cattle/hallikar/hallikar_0001.jpg,VERIFIED_ARCHIVE,
SRC_CAT_HALLIKAR_0002,cow_hallikar,Hallikar,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,hallikar_0002.jpg,raw/cattle/hallikar/hallikar_0002.jpg,VERIFIED_ARCHIVE,
SRC_CAT_HALLIKAR_0003,cow_hallikar,Hallikar,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,hallikar_0003.jpg,raw/cattle/hallikar/hallikar_0003.jpg,VERIFIED_ARCHIVE,
SRC_CAT_HALLIKAR_0004,cow_hallikar,Hallikar,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,hallikar_0004.jpg,raw/cattle/hallikar/hallikar_0004.jpg,VERIFIED_ARCHIVE,
SRC_CAT_HALLIKAR_0005,cow_hallikar,Hallikar,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,hallikar_0005.jpg,raw/cattle/hallikar/hallikar_0005.jpg,VERIFIED_ARCHIVE,
SRC_CAT_HALLIKAR_0006,cow_hallikar,Hallikar,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,hallikar_0006.jpg,raw/cattle/hallikar/hallikar_0006.jpg,VERIFIED_ARCHIVE,
SRC_CAT_HARIANA_0001,cow_hariana,Hariana,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,hariana_0001.jpg,raw/cattle/hariana/hariana_0001.jpg,VERIFIED_ARCHIVE,
SRC_CAT_HARIANA_0002,cow_hariana,Hariana,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,hariana_0002.jpg,raw/cattle/hariana/hariana_0002.jpg,VERIFIED_ARCHIVE,
SRC_CAT_HARIANA_0003,cow_hariana,Hariana,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,hariana_0003.jpg,raw/cattle/hariana/hariana_0003.jpg,VERIFIED_ARCHIVE,
SRC_CAT_HIMACHALI_PAHARI_0001,cow_himachali_pahari,Himachali Pahari,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,himachali_pahari_0001.jpg,raw/cattle/himachali_pahari/himachali_pahari_0001.jpg,VERIFIED_ARCHIVE,
SRC_CAT_HIMACHALI_PAHARI_0002,cow_himachali_pahari,Himachali Pahari,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,himachali_pahari_0002.jpg,raw/cattle/himachali_pahari/himachali_pahari_0002.jpg,VERIFIED_ARCHIVE,
SRC_CAT_KANGAYAM_0001,cow_kangayam,Kangayam,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,kangayam_0001.jpg,raw/cattle/kangayam/kangayam_0001.jpg,VERIFIED_ARCHIVE,
SRC_CAT_KANGAYAM_0002,cow_kangayam,Kangayam,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,kangayam_0002.jpg,raw/cattle/kangayam/kangayam_0002.jpg,VERIFIED_ARCHIVE,
SRC_CAT_KANGAYAM_0003,cow_kangayam,Kangayam,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,kangayam_0003.jpg,raw/cattle/kangayam/kangayam_0003.jpg,VERIFIED_ARCHIVE,
SRC_CAT_KANGAYAM_0004,cow_kangayam,Kangayam,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,kangayam_0004.jpg,raw/cattle/kangayam/kangayam_0004.jpg,VERIFIED_ARCHIVE,
SRC_CAT_KANGAYAM_0005,cow_kangayam,Kangayam,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,kangayam_0005.jpg,raw/cattle/kangayam/kangayam_0005.jpg,VERIFIED_ARCHIVE,
SRC_CAT_KANGAYAM_0006,cow_kangayam,Kangayam,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,kangayam_0006.jpg,raw/cattle/kangayam/kangayam_0006.jpg,VERIFIED_ARCHIVE,
SRC_CAT_KANGAYAM_0007,cow_kangayam,Kangayam,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,kangayam_0007.jpg,raw/cattle/kangayam/kangayam_0007.jpg,VERIFIED_ARCHIVE,
SRC_CAT_KANGAYAM_0008,cow_kangayam,Kangayam,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,kangayam_0008.jpg,raw/cattle/kangayam/kangayam_0008.jpg,VERIFIED_ARCHIVE,
SRC_CAT_KANGAYAM_0009,cow_kangayam,Kangayam,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,kangayam_0009.jpg,raw/cattle/kangayam/kangayam_0009.jpg,VERIFIED_ARCHIVE,
SRC_CAT_KANGAYAM_0010,cow_kangayam,Kangayam,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,kangayam_0010.jpg,raw/cattle/kangayam/kangayam_0010.jpg,VERIFIED_ARCHIVE,
SRC_CAT_KANGAYAM_0011,cow_kangayam,Kangayam,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,kangayam_0011.jpg,raw/cattle/kangayam/kangayam_0011.jpg,VERIFIED_ARCHIVE,
SRC_CAT_KANGAYAM_0012,cow_kangayam,Kangayam,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,kangayam_0012.jpg,raw/cattle/kangayam/kangayam_0012.jpg,VERIFIED_ARCHIVE,
SRC_CAT_KANGAYAM_0013,cow_kangayam,Kangayam,cattle,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,kangayam_0013.jpg,raw/cattle/kangayam/kangayam_0013.jpg,VERIFIED_ARCHIVE,
