image_id,filename,relative_path,species,breed_id,breed_name,state,source_name,source_url,source_page_url,license,license_url,author,download_date,original_width,original_height,file_size,format,sha256,md5,verification_status,verification_notes
COW_PERIYAR_0002,periyar_0002.jpg,cleaned/cattle/periyar/periyar_0002.jpg,cattle,cow_periyar,Periyar,Kerala,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:16 UTC,720,405,91100,JPEG,07fd410b4bfcb7c496397d5f2b0b1d393a5c283c20d16bbb198c1b775fd7a163,1b18348b90bef1e6f897a7f48f046551,verified,Verified authentic Periyar cattle photograph (720x405)
COW_PERIYAR_0003,periyar_0003.jpg,cleaned/cattle/periyar/periyar_0003.jpg,cattle,cow_periyar,Periyar,Kerala,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:16 UTC,720,405,114282,JPEG,b602ccfed40fb65024d6b72d672cf71943acad8e5061f3cdbd3ca43de2423fbd,da2aa194ab421f8fcb6137af7c748e6a,verified,Verified authentic Periyar cattle photograph (720x405)
COW_PERIYAR_0004,periyar_0004.jpg,cleaned/cattle/periyar/periyar_0004.jpg,cattle,cow_periyar,Periyar,Kerala,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:17 UTC,4320,3240,4898847,JPEG,4efaf202a62428a2db27dd8b282c9ac01d80765160fba9b93abb28bc2c017bd7,b2edbb41ec80b3a6d73111619f3bc30e,verified,Verified authentic Periyar cattle photograph (4320x3240)
COW_PERIYAR_0005,periyar_0005.jpg,cleaned/cattle/periyar/periyar_0005.jpg,cattle,cow_periyar,Periyar,Kerala,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:17 UTC,3456,4608,4403691,JPEG,a3f45c2f0de7cfc16bb5aed8288a045750e239e71340f00caad6240e9079196f,82b21b3f4a9a415a4ac0e128dd6351f0,verified,Verified authentic Periyar cattle photograph (3456x4608)
COW_PERIYAR_0006,periyar_0006.jpg,cleaned/cattle/periyar/periyar_0006.jpg,cattle,cow_periyar,Periyar,Kerala,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:17 UTC,720,624,125731,JPEG,c1264bbc940228dce52bb776fad865f19e26a82d41c96428a850c69a1ffabd7c,1946e2fc6060215f454aa4dfd1b885df,verified,Verified authentic Periyar cattle photograph (720x624)
COW_PODA_THURPU_0001,poda_thurpu_0001.jpg,cleaned/cattle/poda_thurpu/poda_thurpu_0001.jpg,cattle,cow_poda_thurpu,Poda Thurpu,Telangana,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:17 UTC,696,464,197790,JPEG,4bdaf34704da140bd0bf69826a9e99b43dd5fd530fcc8889e4a2e6caec5804a4,7fa3ff3db4384eebace7a260a89318db,verified,Verified authentic Poda Thurpu cattle photograph (696x464)
COW_PODA_THURPU_0002,poda_thurpu_0002.jpg,cleaned/cattle/poda_thurpu/poda_thurpu_0002.jpg,cattle,cow_poda_thurpu,Poda Thurpu,Telangana,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:17 UTC,619,464,131612,JPEG,4c438a909b275525ad318c4d7896322e4b7c8cc2cb2bf724e05fc22aec18478a,0a17efc6bf9d5bd1cc7626a01c5e1881,verified,Verified authentic Poda Thurpu cattle photograph (619x464)
COW_PONWAR_0001,ponwar_0001.jpg,cleaned/cattle/ponwar/ponwar_0001.jpg,cattle,cow_ponwar,Ponwar,Uttar Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:18 UTC,5184,3456,5812406,JPEG,d1158a2bdaa473910e75d7e56918ecc2cce04f6e4fb74b703b3021cea12bcaed,e4b6cf4baa4d4bbdd8337f52cf71aa86,verified,Verified authentic Ponwar cattle photograph (5184x3456)
COW_PONWAR_0002,ponwar_0002.jpg,cleaned/cattle/ponwar/ponwar_0002.jpg,cattle,cow_ponwar,Ponwar,Uttar Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:19 UTC,5184,3456,4356851,JPEG,823507378e7302036df55c51d4b7c4b278038ca2e6c86679a9dfa6a6e0f2c3e6,7524d0201aae03b16d3a850181fa8e9d,verified,Verified authentic Ponwar cattle photograph (5184x3456)
COW_PONWAR_0003,ponwar_0003.jpg,cleaned/cattle/ponwar/ponwar_0003.jpg,cattle,cow_ponwar,Ponwar,Uttar Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:19 UTC,3456,2304,2568050,JPEG,32d3ae727ca38e59ddf8b019405d0feb31f5bba2108e79a9f27a763cd1fc555c,6e48ae1b6d3c2ec55fda00e2972f4b1f,verified,Verified authentic Ponwar cattle photograph (3456x2304)
COW_PULIKULAM_0001,pulikulam_0001.jpg,cleaned/cattle/pulikulam/pulikulam_0001.jpg,cattle,cow_pulikulam,Pulikulam,Tamil Nadu,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:20 UTC,5134,3447,6688692,JPEG,3f55589b2673d2e477af45ad4e91b9933b0934c6c4f65a1e86b5674d6ea00f11,fef60d792d29ecc13dd61a45d677ac94,verified,Verified authentic Pulikulam cattle photograph (5134x3447)
COW_PULIKULAM_0002,pulikulam_0002.jpg,cleaned/cattle/pulikulam/pulikulam_0002.jpg,cattle,cow_pulikulam,Pulikulam,Tamil Nadu,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:20 UTC,4080,2296,2384996,JPEG,4ecb5362c798472ec48b6fea02ea098e3bd31789a7632127b36a63bb56914137,6f479b7636b0611b1fc39eb041899cee,verified,Verified authentic Pulikulam cattle photograph (4080x2296)
COW_PUNGANUR_0001,punganur_0001.jpg,cleaned/cattle/punganur/punganur_0001.jpg,cattle,cow_punganur,Punganur,Andhra Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:20 UTC,1181,1692,744109,JPEG,00d9ced858995f7def1068e9e422025bcb85cd51ad93728542c44b2143399f52,fe18cd51d0e6b19d06fdcf359de7070a,verified,Verified authentic Punganur cattle photograph (1181x1692)
COW_PUNGANUR_0002,punganur_0002.jpg,cleaned/cattle/punganur/punganur_0002.jpg,cattle,cow_punganur,Punganur,Andhra Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:20 UTC,896,836,201573,JPEG,7156c1094102a12e126fd2fab028b844e9b78942cb924813401673f78b62ab1d,4d6fc4f4e7c91ecf481170f428fe69db,verified,Verified authentic Punganur cattle photograph (896x836)
COW_PUNGANUR_0003,punganur_0003.jpg,cleaned/cattle/punganur/punganur_0003.jpg,cattle,cow_punganur,Punganur,Andhra Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:21 UTC,4608,3456,6222453,JPEG,243baf92c9fcf8a2ae8996f31351e89bced3063220221771775b78fa2a542391,f07f5e9cb9f3986c86dd13785ded8a6d,verified,Verified authentic Punganur cattle photograph (4608x3456)
COW_PUNGANUR_0004,punganur_0004.jpg,cleaned/cattle/punganur/punganur_0004.jpg,cattle,cow_punganur,Punganur,Andhra Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:22 UTC,4608,3456,5988993,JPEG,a7c043f1f7b21196e8ca05d867afc9568c4b61291b2988dfe56b949381ed2ecb,a9b52b74bb1f9b0bb73fd563a58fe6ac,verified,Verified authentic Punganur cattle photograph (4608x3456)
COW_PUNGANUR_0005,punganur_0005.jpg,cleaned/cattle/punganur/punganur_0005.jpg,cattle,cow_punganur,Punganur,Andhra Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:22 UTC,4608,3456,5992625,JPEG,a8d97dac990ed828d3b5b2029856788f1d5eaa261059e5525adfbdfa02345d96,f395ba2ca20e7299bb76d735ec2a7953,verified,Verified authentic Punganur cattle photograph (4608x3456)
COW_PUNGANUR_0006,punganur_0006.jpg,cleaned/cattle/punganur/punganur_0006.jpg,cattle,cow_punganur,Punganur,Andhra Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:23 UTC,4608,3456,6227576,JPEG,34e3428e1b384318632dc26ce8f1db2d3b85b64aaca85b4fe9b98d95ca72395d,ed4aa839a83cb3aeb1cab12160fe6676,verified,Verified authentic Punganur cattle photograph (4608x3456)
COW_PUNGANUR_0007,punganur_0007.jpg,cleaned/cattle/punganur/punganur_0007.jpg,cattle,cow_punganur,Punganur,Andhra Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:24 UTC,4608,3456,6036985,JPEG,3de3c74f8ce4d0ad04069f18d2d261b57654cad872c048d31f3f8006af914e54,3a040be05b9dce15ce615265fc2c9a45,verified,Verified authentic Punganur cattle photograph (4608x3456)
COW_PUNGANUR_0008,punganur_0008.jpg,cleaned/cattle/punganur/punganur_0008.jpg,cattle,cow_punganur,Punganur,Andhra Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:24 UTC,4608,3456,6017010,JPEG,e5e6f821f96ad253744a533d92c2b6879009e5ff6b87f73360f66b9d097abbdb,078767c2ee6172613228c4063b536b34,verified,Verified authentic Punganur cattle photograph (4608x3456)
COW_PUNGANUR_0009,punganur_0009.jpg,cleaned/cattle/punganur/punganur_0009.jpg,cattle,cow_punganur,Punganur,Andhra Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:25 UTC,4608,3456,6109037,JPEG,bd56b9be11aa1d4abf9aa7b63a6c38b1c8052fca8cfcfb3b797e1b3b86b64eca,69d61461483cb94e4e905ffc7f0201e5,verified,Verified authentic Punganur cattle photograph (4608x3456)
COW_PUNGANUR_0010,punganur_0010.jpg,cleaned/cattle/punganur/punganur_0010.jpg,cattle,cow_punganur,Punganur,Andhra Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:25 UTC,1036,492,148221,JPEG,f04372d81c4e5e41f90af84c288e71842a2e901e865f0d01cba6617510bc79ba,44d7917ae075b507b55f858d5f46651c,verified,Verified authentic Punganur cattle photograph (1036x492)
COW_PUNGANUR_0011,punganur_0011.jpg,cleaned/cattle/punganur/punganur_0011.jpg,cattle,cow_punganur,Punganur,Andhra Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:25 UTC,1449,727,410731,JPEG,c1ba3881c5f1d3934e18734817f8197562321340802e9e05dc9083b518f3c9c2,613e11cd4d57fd8175d41d87a3e6020e,verified,Verified authentic Punganur cattle photograph (1449x727)
COW_PUNGANUR_0012,punganur_0012.jpg,cleaned/cattle/punganur/punganur_0012.jpg,cattle,cow_punganur,Punganur,Andhra Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:25 UTC,779,582,181326,JPEG,e39651aa91114ae4f0f94609451448c809c7147302ae3dbeadafec2cf8d7d456,1c69baa94e1c05da51fc9e29f7b66ef9,verified,Verified authentic Punganur cattle photograph (779x582)
COW_PUNGANUR_0013,punganur_0013.jpg,cleaned/cattle/punganur/punganur_0013.jpg,cattle,cow_punganur,Punganur,Andhra Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:25 UTC,1080,1708,760433,JPEG,8e8a7f3352518bc4c8c2e0b5880de7bb45ae7d6151b36d205b48e4c7b571af2d,40053cf4d4929658a83caed4b2c33f7f,verified,Verified authentic Punganur cattle photograph (1080x1708)
COW_PUNGANUR_0014,punganur_0014.jpg,cleaned/cattle/punganur/punganur_0014.jpg,cattle,cow_punganur,Punganur,Andhra Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:26 UTC,3024,4032,5561203,JPEG,f67279723ac4fbe73cab0c837c49d9b21f7cae3934f8b6930f73014d8a1e2b7b,e258696df975018a6dfce2011324e65b,verified,Verified authentic Punganur cattle photograph (3024x4032)
COW_PUNGANUR_0015,punganur_0015.jpg,cleaned/cattle/punganur/punganur_0015.jpg,cattle,cow_punganur,Punganur,Andhra Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:26 UTC,901,1031,149558,JPEG,19bbf31be9639296589893d507f1560220b6bc0f55fa1b55ed4cbe22adbaf5b6,a35558216118d2c9a3964f8a126f0274,verified,Verified authentic Punganur cattle photograph (901x1031)
COW_PUNGANUR_0016,punganur_0016.jpg,cleaned/cattle/punganur/punganur_0016.jpg,cattle,cow_punganur,Punganur,Andhra Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:26 UTC,1734,1187,1304990,JPEG,b894715741bd88c6e969397194b08d0514f87f113d7e3bfb324ba142e503237a,889186f33f67bd56b2c71040737bd972,verified,Verified authentic Punganur cattle photograph (1734x1187)
COW_PURNEA_0001,purnea_0001.jpg,cleaned/cattle/purnea/purnea_0001.jpg,cattle,cow_purnea,Purnea,Bihar,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:26 UTC,682,315,169049,JPEG,cca2d28e75505bbe80016c0e38e11a4c0a00aa905caebb64061de3923f11b391,f00f100f8001b2fad7d6a13eef4c21f4,verified,Verified authentic Purnea cattle photograph (682x315)
COW_PURNEA_0002,purnea_0002.jpg,cleaned/cattle/purnea/purnea_0002.jpg,cattle,cow_purnea,Purnea,Bihar,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:26 UTC,535,327,132987,JPEG,57ba4bbf22086e0cb6567a1c14a6f19233194cdccd150632b44d2bb96f326ebf,00c719d548a5ae93725a6f67dfbf27f5,verified,Verified authentic Purnea cattle photograph (535x327)
COW_RATHI_0001,rathi_0001.jpg,cleaned/cattle/rathi/rathi_0001.jpg,cattle,cow_rathi,Rathi,Rajasthan,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:27 UTC,5184,3456,5709531,JPEG,53e519d311a5aac11dc3a0f72ced5e243ea34eb8b0a8eeef9e86cc7e2b060a6f,0d4ca2476fe9e0f8efa202c41c33f738,verified,Verified authentic Rathi cattle photograph (5184x3456)
COW_RATHI_0002,rathi_0002.jpg,cleaned/cattle/rathi/rathi_0002.jpg,cattle,cow_rathi,Rathi,Rajasthan,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:28 UTC,5184,3456,7240674,JPEG,6ed6b666d0616b5e035a6a5c09b203af9ebd95787d2c49e180864e078e41e292,29505a069f2c5d4510feb526ea2c2181,verified,Verified authentic Rathi cattle photograph (5184x3456)
COW_RED_KANDHARI_0001,red_kandhari_0001.jpg,cleaned/cattle/red_kandhari/red_kandhari_0001.jpg,cattle,cow_red_kandhari,Red Kandhari,Maharashtra,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:28 UTC,2958,2395,2088820,JPEG,51b94aebe52a45f59c5d73d30049e269d2611319753d76c382174809bf685f77,8aad9b764e40b61fd0a43b4edc677e1d,verified,Verified authentic Red Kandhari cattle photograph (2958x2395)
COW_RED_KANDHARI_0002,red_kandhari_0002.jpg,cleaned/cattle/red_kandhari/red_kandhari_0002.jpg,cattle,cow_red_kandhari,Red Kandhari,Maharashtra,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:29 UTC,5184,3456,6070778,JPEG,1af5dba507d3b249bb21eb5384cc0caaed55c989ec23f7176a6ac8bb504fc530,909eec1af03c22c0b0a8ee4a0b125bf3,verified,Verified authentic Red Kandhari cattle photograph (5184x3456)
COW_RED_KANDHARI_0003,red_kandhari_0003.jpg,cleaned/cattle/red_kandhari/red_kandhari_0003.jpg,cattle,cow_red_kandhari,Red Kandhari,Maharashtra,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:29 UTC,4608,3456,5906761,JPEG,7a2ff3559d3ef9ddc2123d6ee80fdd7cc6b090f59d77069eb13136e3086e60dc,91213eccf5b4e814d68e20125ae90eef,verified,Verified authentic Red Kandhari cattle photograph (4608x3456)
COW_RED_SINDHI_0001,red_sindhi_0001.jpg,cleaned/cattle/red_sindhi/red_sindhi_0001.jpg,cattle,cow_red_sindhi,Red Sindhi,On organized farms only,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:29 UTC,719,475,116661,JPEG,463d76014bb3d9d6492547ef14ff604d47439106cc6f7dc14da26e432ca81137,fb69d24ffd6d985a1e7934da8eb6043b,verified,Verified authentic Red Sindhi cattle photograph (719x475)
COW_RED_SINDHI_0002,red_sindhi_0002.jpg,cleaned/cattle/red_sindhi/red_sindhi_0002.jpg,cattle,cow_red_sindhi,Red Sindhi,On organized farms only,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:29 UTC,960,720,173416,JPEG,0555c82c1f0ca7d7cc937086dba2d58d09ab8883315ab51a912e5d08445aa4fa,0f66008c38fe36b493cb0d136be0cf0b,verified,Verified authentic Red Sindhi cattle photograph (960x720)
COW_RED_SINDHI_0003,red_sindhi_0003.jpg,cleaned/cattle/red_sindhi/red_sindhi_0003.jpg,cattle,cow_red_sindhi,Red Sindhi,On organized farms only,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:30 UTC,4160,3120,6954643,JPEG,45f524e3e35a4634662da6893d97c076b2635f08076f71b35d4a8bbb652ae35e,f43771fd068d4bd0c6e92cbc8268b8a6,verified,Verified authentic Red Sindhi cattle photograph (4160x3120)
COW_RED_SINDHI_0004,red_sindhi_0004.jpg,cleaned/cattle/red_sindhi/red_sindhi_0004.jpg,cattle,cow_red_sindhi,Red Sindhi,On organized farms only,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:31 UTC,5184,3456,5431787,JPEG,bb1b0ad216eb7db0bb6148c27cc3481ecb943aada371672ab5974eb5bdfeb90b,33ca3b1445e929f822f70eb9ce4ed6e3,verified,Verified authentic Red Sindhi cattle photograph (5184x3456)
COW_RED_SINDHI_0005,red_sindhi_0005.jpg,cleaned/cattle/red_sindhi/red_sindhi_0005.jpg,cattle,cow_red_sindhi,Red Sindhi,On organized farms only,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:31 UTC,960,720,357259,JPEG,68c87013381d6796fe6a2e08e6463a31155aa3e9a4ed2397b94b7e69b36b9f6d,fe8cc984ac5633e40be37cf78dcfb910,verified,Verified authentic Red Sindhi cattle photograph (960x720)
COW_ROHILKHANDI_0001,rohilkhandi_0001.jpg,cleaned/cattle/rohilkhandi/rohilkhandi_0001.jpg,cattle,cow_rohilkhandi,Rohilkhandi,Uttar Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:31 UTC,785,474,111819,JPEG,e65ffc7f1acd5436b8957469bf5451f9e36fb98148e6938d06cb8645c526a9cf,6875e4240d02a384f1579c31f48807f9,verified,Verified authentic Rohilkhandi cattle photograph (785x474)
COW_ROHILKHANDI_0002,rohilkhandi_0002.jpg,cleaned/cattle/rohilkhandi/rohilkhandi_0002.jpg,cattle,cow_rohilkhandi,Rohilkhandi,Uttar Pradesh,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:31 UTC,736,345,115296,JPEG,a2cd37416aa99a6dbea43ebe71fa22f57881193b4a801eb7d0183e375810b9c5,ae8f0874d3a44da34f5f9d85940f177f,verified,Verified authentic Rohilkhandi cattle photograph (736x345)
COW_SAHIWAL_0001,sahiwal_0001.jpg,cleaned/cattle/sahiwal/sahiwal_0001.jpg,cattle,cow_sahiwal,Sahiwal,Punjab and Rajasthan,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:31 UTC,700,654,123592,JPEG,14a4b18463aa743116d330a3c2ffa0f7703fbb920f6fc8d25917527671e456cf,b355413ffdfd8b837ca66e028f3226d9,verified,Verified authentic Sahiwal cattle photograph (700x654)
COW_SAHIWAL_0002,sahiwal_0002.jpg,cleaned/cattle/sahiwal/sahiwal_0002.jpg,cattle,cow_sahiwal,Sahiwal,Punjab and Rajasthan,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:31 UTC,691,700,228265,JPEG,ba22d26e86d6995fcc7ff2fd1a7ce3be4320dbda16691d402fff40d425177d30,cab12e1d4850093f8299df81bb182f0a,verified,Verified authentic Sahiwal cattle photograph (691x700)
COW_SAHIWAL_0003,sahiwal_0003.jpg,cleaned/cattle/sahiwal/sahiwal_0003.jpg,cattle,cow_sahiwal,Sahiwal,Punjab and Rajasthan,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 14:00:31 UTC,700,700,186468,JPEG,ba38febe379da40e27dc246d13a98d9d7b7df742669092c3fe3bd298628d3fca,5f82029b67793b27afd31f9e044d1018,verified,Verified authentic Sahiwal cattle photograph (700x700)
