image_id,relative_path,breed_id,breed_name,species,source_type,split
SYNTH_COW_MOTU_0005,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0005.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0006,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0006.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0007,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0007.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0008,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0008.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0009,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0009.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0010,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0010.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0011,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0011.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MEWATI_0026,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_mewati/SYNTH_COW_MEWATI_0026.jpg,cow_mewati,Mewati,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0012,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0012.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0013,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0013.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0014,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0014.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MEWATI_0028,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_mewati/SYNTH_COW_MEWATI_0028.jpg,cow_mewati,Mewati,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0015,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0015.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0016,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0016.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0017,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0017.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MEWATI_0027,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_mewati/SYNTH_COW_MEWATI_0027.jpg,cow_mewati,Mewati,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0018,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0018.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0019,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0019.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MEWATI_0029,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_mewati/SYNTH_COW_MEWATI_0029.jpg,cow_mewati,Mewati,cattle,SYNTHETIC,train
SYNTH_COW_MALNAD_GIDDA_0024,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_malnad_gidda/SYNTH_COW_MALNAD_GIDDA_0024.jpg,cow_malnad_gidda,Malnad Gidda,cattle,SYNTHETIC,train
SYNTH_COW_MALNAD_GIDDA_0027,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_malnad_gidda/SYNTH_COW_MALNAD_GIDDA_0027.jpg,cow_malnad_gidda,Malnad Gidda,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0025,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0025.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0022,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0022.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0020,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0020.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0023,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0023.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0001,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0001.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0002,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0002.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0003,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0003.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0004,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0004.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0005,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0005.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0006,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0006.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0007,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0007.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0008,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0008.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0009,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0009.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0010,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0010.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0011,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0011.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0012,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0012.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0013,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0013.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0014,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0014.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0015,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0015.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0016,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0016.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0017,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0017.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0018,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0018.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0019,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0019.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_COW_MOTU_0026,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0026.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0020,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0020.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0021,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0021.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0022,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0022.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0023,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0023.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_COW_MOTU_0021,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0021.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0025,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0025.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0024,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0024.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_COW_MALNAD_GIDDA_0029,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_malnad_gidda/SYNTH_COW_MALNAD_GIDDA_0029.jpg,cow_malnad_gidda,Malnad Gidda,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0027,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0027.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0001,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0001.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0002,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0002.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0003,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0003.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0004,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0004.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0005,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0005.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0006,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0006.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0007,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0007.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0008,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0008.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0009,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0009.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0010,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0010.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0011,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0011.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0012,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0012.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0013,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0013.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0026,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0026.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0014,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0014.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0015,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0015.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0028,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0028.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0016,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0016.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0017,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0017.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0027,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0027.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0018,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0018.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0019,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0019.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_BUFFALO_PANDHARPURI_0029,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_pandharpuri/SYNTH_BUFFALO_PANDHARPURI_0029.jpg,buffalo_pandharpuri,Pandharpuri,buffalo,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0022,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0022.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0024,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0024.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0023,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0023.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0021,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0021.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0020,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0020.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0025,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0025.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0024,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0024.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0001,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0001.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0002,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0002.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0003,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0003.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0004,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0004.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0006,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0006.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0007,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0007.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0005,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0005.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0008,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0008.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0010,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0010.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0011,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0011.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0012,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0012.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0013,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0013.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0014,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0014.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0009,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0009.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0015,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0015.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0017,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0017.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0016,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0016.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0018,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0018.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0019,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0019.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0026,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0026.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0027,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0027.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0029,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0029.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PODA_THURPU_0028,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_poda_thurpu/SYNTH_COW_PODA_THURPU_0028.jpg,cow_poda_thurpu,Poda Thurpu,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0025,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0025.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0028,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0028.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_MOTU_0029,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_motu/SYNTH_COW_MOTU_0029.jpg,cow_motu,Motu,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0020,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0020.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_COW_PULIKULAM_0022,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_pulikulam/SYNTH_COW_PULIKULAM_0022.jpg,cow_pulikulam,Pulikulam,cattle,SYNTHETIC,train
SYNTH_BUFFALO_PURNATHADI_0001,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_purnathadi/SYNTH_BUFFALO_PURNATHADI_0001.jpg,buffalo_purnathadi,Purnathadi,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PURNATHADI_0002,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_purnathadi/SYNTH_BUFFALO_PURNATHADI_0002.jpg,buffalo_purnathadi,Purnathadi,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PURNATHADI_0003,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_purnathadi/SYNTH_BUFFALO_PURNATHADI_0003.jpg,buffalo_purnathadi,Purnathadi,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PURNATHADI_0004,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_purnathadi/SYNTH_BUFFALO_PURNATHADI_0004.jpg,buffalo_purnathadi,Purnathadi,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PURNATHADI_0005,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_purnathadi/SYNTH_BUFFALO_PURNATHADI_0005.jpg,buffalo_purnathadi,Purnathadi,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PURNATHADI_0006,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_purnathadi/SYNTH_BUFFALO_PURNATHADI_0006.jpg,buffalo_purnathadi,Purnathadi,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PURNATHADI_0007,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_purnathadi/SYNTH_BUFFALO_PURNATHADI_0007.jpg,buffalo_purnathadi,Purnathadi,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PURNATHADI_0008,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_purnathadi/SYNTH_BUFFALO_PURNATHADI_0008.jpg,buffalo_purnathadi,Purnathadi,buffalo,SYNTHETIC,train
SYNTH_BUFFALO_PURNATHADI_0009,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_purnathadi/SYNTH_BUFFALO_PURNATHADI_0009.jpg,buffalo_purnathadi,Purnathadi,buffalo,SYNTHETIC,train
