synthetic_image_id,breed_id,breed_name,species,generation_method,generation_model,generation_prompt_id,generation_date,source_type,synthetic_status,quality_status,review_status,relative_path,sha256,width,height,perspective,environment,verified_coat,verified_horns
SYNTH_COW_UMARDA_0023,cow_umarda,Umarda,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umarda_standing_front_quarter_23,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umarda/SYNTH_COW_UMARDA_0023.jpg,4ebffc1cf5d69c43fc163ede992e9960df54d3c6dcac05c439f39ed57cb80903,384,384,standing_front_quarter,village_dairy_courtyard,White or greyish white with darker shades on neck in males,"Medium, curving backwards and upwards"
SYNTH_COW_UMARDA_0022,cow_umarda,Umarda,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umarda_diagonal_pastoral_shot_22,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umarda/SYNTH_COW_UMARDA_0022.jpg,05979dbe32e33af2ed74320a814a0cba2190cfe2d7deaef5c11fb6cb42e4316c,384,384,diagonal_pastoral_shot,open_grassland,White or greyish white with darker shades on neck in males,"Medium, curving backwards and upwards"
SYNTH_COW_UMARDA_0026,cow_umarda,Umarda,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umarda_three_quarter_profile_26,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umarda/SYNTH_COW_UMARDA_0026.jpg,8319c4ef9d73858b506a894fbb5802855085be361b8576dfc78a41ce22426446,384,384,three_quarter_profile,traditional_village_paddock,White or greyish white with darker shades on neck in males,"Medium, curving backwards and upwards"
SYNTH_COW_UMBLACHERY_0001,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_lateral_full_body_01,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0001.jpg,db8fc6923c033ef7ef861e3e12f778fb843e10405d436cb66bc65e3129a770d2,384,384,lateral_full_body,rural_grazing_pasture,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0002,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_three_quarter_profile_02,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0002.jpg,1fde5035853299e5800f04ff7ee0896b984e143af546fb994f16c2b94e1349bb,384,384,three_quarter_profile,traditional_village_paddock,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0003,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_head_and_horn_portrait_03,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0003.jpg,ee2547f1c1fd2f48cd77b71713111d85bbd26f315dd3b24e6136546321d032e6,384,384,head_and_horn_portrait,agricultural_farm_shed,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0004,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_diagonal_pastoral_shot_04,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0004.jpg,93c9770d2f19f3b5530165da73864939adfd0cae47fa4f919ef5b4d3605e302f,384,384,diagonal_pastoral_shot,open_grassland,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0005,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_standing_front_quarter_05,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0005.jpg,ec1838ecdada600354cfa75a9ab3435d482a5cef1f3118f3cdce43163c867fb7,384,384,standing_front_quarter,village_dairy_courtyard,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0006,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_elevated_lateral_view_06,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0006.jpg,dc979b7dcb4b6ac2b3327ecf7d550f6a8fcdf10fa60c4728dd372306adc2c1b0,384,384,elevated_lateral_view,dry_pastoral_tract,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0007,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_lateral_full_body_07,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0007.jpg,a929cda7fc8428845aee1ee709dae4bdb6127f41bf93f3240021e99265e69a82,384,384,lateral_full_body,rural_grazing_pasture,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0008,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_three_quarter_profile_08,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0008.jpg,9dc87919478fee86652d74044693af3d1f3f634a46113bbb6535c683b9c2b838,384,384,three_quarter_profile,traditional_village_paddock,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0009,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_head_and_horn_portrait_09,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0009.jpg,0970c03cbe0e35185d55b42d517038c8349638905dfe70bb8b3940f69f416535,384,384,head_and_horn_portrait,agricultural_farm_shed,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0010,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_diagonal_pastoral_shot_10,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0010.jpg,e2df18cf3ed537ef30be9163304bf375be15dac8ccffcd56f95d912ad0ef15ca,384,384,diagonal_pastoral_shot,open_grassland,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0011,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_standing_front_quarter_11,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0011.jpg,bafff38fdd4f059541a927c417727824993e36e22dac9e9ca56cdc016c6f9bdb,384,384,standing_front_quarter,village_dairy_courtyard,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0012,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_elevated_lateral_view_12,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0012.jpg,454672e9876b87aa6f12e3f71c48c8fe8c50fcad0c311961d7563ededec6b1c4,384,384,elevated_lateral_view,dry_pastoral_tract,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMARDA_0021,cow_umarda,Umarda,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umarda_head_and_horn_portrait_21,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umarda/SYNTH_COW_UMARDA_0021.jpg,9b7818bedf5415d373e33127e6bc2f8d44679c357534185a477b2fdf778b1922,384,384,head_and_horn_portrait,agricultural_farm_shed,White or greyish white with darker shades on neck in males,"Medium, curving backwards and upwards"
SYNTH_COW_UMBLACHERY_0013,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_lateral_full_body_13,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0013.jpg,28534c6072edb556a89de270ca6ee88d6de762644be5392d7ff3aff8e7fe94b8,384,384,lateral_full_body,rural_grazing_pasture,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0014,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_three_quarter_profile_14,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0014.jpg,f7096b0884e76902a298ba6dbc36b8770c68d2c83e1800e61f7ebf8735892b50,384,384,three_quarter_profile,traditional_village_paddock,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0015,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_head_and_horn_portrait_15,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0015.jpg,4580c9adf6e04abab03a8129a305893d3572a1f6a59e93aa4c5defd935cf2bd0,384,384,head_and_horn_portrait,agricultural_farm_shed,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0016,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_diagonal_pastoral_shot_16,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0016.jpg,4b4d129770d51f1bf37073e0d2058d62399f300282d477408fe3672a8a07ee8b,384,384,diagonal_pastoral_shot,open_grassland,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0017,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_standing_front_quarter_17,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0017.jpg,8437cc8d158c90ea8bf185421b4ffff8067ba5a0164c0be34eb7d156c25a4a68,384,384,standing_front_quarter,village_dairy_courtyard,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0018,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_elevated_lateral_view_18,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0018.jpg,e13dfd24e8c4a06f2b2359e3e9cc6227a22fee7ae4fb9f5ad4aefbe1269cfed8,384,384,elevated_lateral_view,dry_pastoral_tract,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0019,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_lateral_full_body_19,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0019.jpg,de483814730f716b3abe8198f3f5be9e4cf607301f5dfc553ee191693b8227d2,384,384,lateral_full_body,rural_grazing_pasture,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMARDA_0024,cow_umarda,Umarda,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umarda_elevated_lateral_view_24,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umarda/SYNTH_COW_UMARDA_0024.jpg,14ad29a752b1bfc5abe2a3bdb5271ce91677ba609a426eff876f82f366aa6369,384,384,elevated_lateral_view,dry_pastoral_tract,White or greyish white with darker shades on neck in males,"Medium, curving backwards and upwards"
SYNTH_COW_UMARDA_0028,cow_umarda,Umarda,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umarda_diagonal_pastoral_shot_28,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umarda/SYNTH_COW_UMARDA_0028.jpg,8bca5495a0a566f26f9aa415ec4e291fc147938ce4076696577b3be82d6b5e58,384,384,diagonal_pastoral_shot,open_grassland,White or greyish white with darker shades on neck in males,"Medium, curving backwards and upwards"
SYNTH_COW_UMARDA_0029,cow_umarda,Umarda,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umarda_standing_front_quarter_29,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umarda/SYNTH_COW_UMARDA_0029.jpg,8166fbe29a2a1ef2bdb7e476042f6fb88675c6ce828ce08c056334b938ca65a3,384,384,standing_front_quarter,village_dairy_courtyard,White or greyish white with darker shades on neck in males,"Medium, curving backwards and upwards"
SYNTH_COW_UMARDA_0027,cow_umarda,Umarda,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umarda_head_and_horn_portrait_27,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umarda/SYNTH_COW_UMARDA_0027.jpg,bec8bd70ab9a6d05d1292cf0017053440856e33644fb5ccbac499e0183637be2,384,384,head_and_horn_portrait,agricultural_farm_shed,White or greyish white with darker shades on neck in males,"Medium, curving backwards and upwards"
SYNTH_COW_UMBLACHERY_0025,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_lateral_full_body_25,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0025.jpg,e63f6b7a2031a101ea9f7e06ce67119dfc915e4643ecb389498453cbdd548e38,384,384,lateral_full_body,rural_grazing_pasture,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_RATHI_0029,cow_rathi,Rathi,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_rathi_standing_front_quarter_29,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_rathi/SYNTH_COW_RATHI_0029.jpg,9c374a2f286a10ddc65f86474bb97baa46e7139504e4084353d14151bb98fee4,384,384,standing_front_quarter,village_dairy_courtyard,Brownish-red with white patches or solid dull brown / greyis,Short to medium horns curving outwards and upwards
SYNTH_COW_RATHI_0028,cow_rathi,Rathi,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_rathi_diagonal_pastoral_shot_28,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_rathi/SYNTH_COW_RATHI_0028.jpg,1bbcb1a4d924a67845442f6f8d060657aa14a35faf8ce57c2d538c71b74b758e,384,384,diagonal_pastoral_shot,open_grassland,Brownish-red with white patches or solid dull brown / greyis,Short to medium horns curving outwards and upwards
SYNTH_COW_UMBLACHERY_0020,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_three_quarter_profile_20,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0020.jpg,8c3fd094f53bfb777c1ad5ccae8d84e0bca159547df50f632da28a48c0622a42,384,384,three_quarter_profile,traditional_village_paddock,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_COW_UMBLACHERY_0022,cow_umblachery,Umblachery,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_umblachery_diagonal_pastoral_shot_22,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_umblachery/SYNTH_COW_UMBLACHERY_0022.jpg,958186570705131bbb90f42326c447f9d34bba85df174ed01573ec529889f0ee,384,384,diagonal_pastoral_shot,open_grassland,Calves born reddish brown; turn grey to dark grey with white,"Short, stumpy horns curving slightly inward and outward"
SYNTH_BUFFALO_BANNI_0001,buffalo_banni,Banni,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_banni_lateral_full_body_01,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_banni/SYNTH_BUFFALO_BANNI_0001.jpg,80065789f7f0978834a116bb7b4dfa6471d178bf9bc3082bdee294d887f434ee,384,384,lateral_full_body,rural_grazing_pasture,"Black, occasionally copper-brown","Medium-sized, coiled horns curving backwards, upwards and sp"
SYNTH_BUFFALO_BANNI_0002,buffalo_banni,Banni,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_banni_three_quarter_profile_02,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_banni/SYNTH_BUFFALO_BANNI_0002.jpg,95f5a9991f89e85d5cc3a528721dc1de6b3c13a3a7786b445ab90e675ac2343b,384,384,three_quarter_profile,traditional_village_paddock,"Black, occasionally copper-brown","Medium-sized, coiled horns curving backwards, upwards and sp"
SYNTH_BUFFALO_BANNI_0003,buffalo_banni,Banni,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_banni_head_and_horn_portrait_03,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_banni/SYNTH_BUFFALO_BANNI_0003.jpg,315f518e844f950d1e00b630c3b492da0f38736b4d2db413f1fe2deaeba834f7,384,384,head_and_horn_portrait,agricultural_farm_shed,"Black, occasionally copper-brown","Medium-sized, coiled horns curving backwards, upwards and sp"
SYNTH_BUFFALO_BANNI_0004,buffalo_banni,Banni,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_banni_diagonal_pastoral_shot_04,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_banni/SYNTH_BUFFALO_BANNI_0004.jpg,672c4c205b6455f4787b02c990c67d49bdb150f41d9d51d1d098db034db4bdf3,384,384,diagonal_pastoral_shot,open_grassland,"Black, occasionally copper-brown","Medium-sized, coiled horns curving backwards, upwards and sp"
SYNTH_BUFFALO_BANNI_0005,buffalo_banni,Banni,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_banni_standing_front_quarter_05,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_banni/SYNTH_BUFFALO_BANNI_0005.jpg,e8316af8becca83c973cdb5086d3808dbe2d0696f1f4f9e4df45fcd60694bd00,384,384,standing_front_quarter,village_dairy_courtyard,"Black, occasionally copper-brown","Medium-sized, coiled horns curving backwards, upwards and sp"
SYNTH_BUFFALO_BANNI_0006,buffalo_banni,Banni,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_banni_elevated_lateral_view_06,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_banni/SYNTH_BUFFALO_BANNI_0006.jpg,7d885fbdeb0a55bf92912447c8906d6916050f6ab72d0b1dccefe19a475a999f,384,384,elevated_lateral_view,dry_pastoral_tract,"Black, occasionally copper-brown","Medium-sized, coiled horns curving backwards, upwards and sp"
SYNTH_BUFFALO_BANNI_0007,buffalo_banni,Banni,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_banni_lateral_full_body_07,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_banni/SYNTH_BUFFALO_BANNI_0007.jpg,187d1a2e062dcc026fb7592e3b7e1cb375b9696352206caae3448109ea274cef,384,384,lateral_full_body,rural_grazing_pasture,"Black, occasionally copper-brown","Medium-sized, coiled horns curving backwards, upwards and sp"
SYNTH_BUFFALO_BANNI_0008,buffalo_banni,Banni,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_banni_three_quarter_profile_08,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_banni/SYNTH_BUFFALO_BANNI_0008.jpg,7eb8a07e68b4697f13e7f55f8b4ace335e457c86a2fd9d358aa1567f09848ede,384,384,three_quarter_profile,traditional_village_paddock,"Black, occasionally copper-brown","Medium-sized, coiled horns curving backwards, upwards and sp"
SYNTH_BUFFALO_BANNI_0009,buffalo_banni,Banni,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_banni_head_and_horn_portrait_09,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_banni/SYNTH_BUFFALO_BANNI_0009.jpg,63ff3c888e91ff4a3f85bfcf908a641f2896612864a907621508c4dfd932aee7,384,384,head_and_horn_portrait,agricultural_farm_shed,"Black, occasionally copper-brown","Medium-sized, coiled horns curving backwards, upwards and sp"
SYNTH_BUFFALO_BANNI_0010,buffalo_banni,Banni,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_banni_diagonal_pastoral_shot_10,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_banni/SYNTH_BUFFALO_BANNI_0010.jpg,25d1e25f9e8374a7a4004ec9335b0b7451199dbd7db1f78d56ecebb9852a151b,384,384,diagonal_pastoral_shot,open_grassland,"Black, occasionally copper-brown","Medium-sized, coiled horns curving backwards, upwards and sp"
