image_id,breed_id,breed_name,species,class_index,relative_path,filename,width,height,sha256,md5,phash,split
CAT_COW_DEONI_0001,cow_deoni,Deoni,cattle,31,dataset/expanded_82_breeds_v2/cattle/cow_deoni/deoni_0001.jpg,deoni_0001.jpg,5184,3456,b44a343268a256430dca29f7d3cfc46e6cf0624be436a7d5d19ab960c7f37f5d,6b8348fc037f3cbfa79fdc8227ee4249,8e02723939fccd8d,train
CAT_COW_DEONI_0003,cow_deoni,Deoni,cattle,31,dataset/expanded_82_breeds_v2/cattle/cow_deoni/deoni_0003.jpg,deoni_0003.jpg,1144,1322,257916074e3a9841d48edc38857f17b112940718962d38bf59bea5fc0f1dec53,3f2d2d1e1461c3dd2c40d9da678e2a67,a1d794e5641679a5,train
CAT_COW_GANGATIRI_0002,cow_gangatiri,Gangatiri,cattle,32,dataset/expanded_82_breeds_v2/cattle/cow_gangatiri/gangatiri_0002.jpg,gangatiri_0002.jpg,5184,3456,4d1c74989a2a1e34735a053d82b3eec58fa9abea780665444c3231ba3c3ab5ff,5ad2ced6b25b2b632dbba13da0bd40ff,9a1a2367ccb89b9a,train
CAT_COW_GANGATIRI_0006,cow_gangatiri,Gangatiri,cattle,32,dataset/expanded_82_breeds_v2/cattle/cow_gangatiri/gangatiri_0006.jpg,gangatiri_0006.jpg,4000,2000,16c2d3f0d26f705cca44bc6361fa87bba2ff651026435792963b2fa7c15ac1a1,b472af0a5e44af16e2c9cd0fe84e1cbe,d5816ec478d3f065,train
CAT_COW_GANGATIRI_0001,cow_gangatiri,Gangatiri,cattle,32,dataset/expanded_82_breeds_v2/cattle/cow_gangatiri/gangatiri_0001.jpg,gangatiri_0001.jpg,3294,1647,17236ffb086601258d87f6627b8ca3f852e3aa72e2aa89b049348af74ec50f2c,a792f4b7c05daf6d4ec3d0fe28a4e1cc,86e35e495e954696,train
CAT_COW_GANGATIRI_0008,cow_gangatiri,Gangatiri,cattle,32,dataset/expanded_82_breeds_v2/cattle/cow_gangatiri/gangatiri_0008.jpg,gangatiri_0008.jpg,2200,1233,8802bfb8772862eb33a7ca70cd8cd46da13c3be16da19b7ea55ea808ddfb5af1,a8603d4d6cb3ea007e0c46d1397ed054,b7dc4a23f1d1903a,train
CAT_COW_GANGATIRI_0003,cow_gangatiri,Gangatiri,cattle,32,dataset/expanded_82_breeds_v2/cattle/cow_gangatiri/gangatiri_0003.jpg,gangatiri_0003.jpg,4908,3456,06abc2bac103ffc5a04349aea5393a0bc265652ddd2c939ae041de8412ae92be,3037455dd7d67ac9e52a5d50e8662472,d0606567efdcd0c2,train
CAT_COW_GANGATIRI_0005,cow_gangatiri,Gangatiri,cattle,32,dataset/expanded_82_breeds_v2/cattle/cow_gangatiri/gangatiri_0005.jpg,gangatiri_0005.jpg,2701,2091,85dd7a9275acf569fd4cf3be9bd65534ffbb1c7d5a326d4f8eae36ad0337d621,b5f4d888a285927e270fac12030883ad,90901ec7859f367e,train
CAT_COW_GAOLAO_0001,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/gaolao_0001.jpg,gaolao_0001.jpg,5184,3456,717005b0ec6fded10dec9c3bf708fcc0f1b3db5faff9263e351fa768da856900,fbf4f0af3de207f4ff6531de235d2194,e648713397cecca1,train
CAT_COW_GAOLAO_0018,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0018.jpg,cow_gaolao_0018.jpg,2592,3888,3679ced235fb131ea767f5f37a94e2fa8444c5dcddd64f9b575f707223fc54d2,54cecbbc062bff8dccc9ee5a5ce4c82a,ede9c75e0a84d0e4,train
CAT_COW_GAOLAO_0029,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0029.jpg,cow_gaolao_0029.jpg,3112,4500,76e306d2cb80e42745bcb8e269a1e7b5e6e9c2b95b0857ed2dbec8e0cf588ea0,afb0775f2bf7f41741a9220106a63fee,98b1664e3331de36,train
CAT_COW_GAOLAO_0020,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0020.jpg,cow_gaolao_0020.jpg,299,479,70df9bcb38347d565025c3463347221becb383b251f2ab62a3f24fd593d75e13,3944717cfaf7cdd5ff4f02622531ed39,f4a4c3d64abd6892,train
CAT_COW_GAOLAO_0011,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0011.jpg,cow_gaolao_0011.jpg,540,720,2fbe3af1b4dc2f4954e113fd6f9f3357e54ade56af6f50224637ec9d13b96e30,5bc1c57a810decea08021ee9981fea3a,e9b9d0566e2dc550,train
CAT_COW_GAOLAO_0012,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0012.jpg,cow_gaolao_0012.jpg,371,423,95ce5cba852b2cc85ea3114fee5d4daf231c9ff84f056d9779ccb5faf87e3890,8144584dc90b849c707a3abea6417690,ecb4934aa643dba4,train
CAT_COW_GAOLAO_0022,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0022.jpg,cow_gaolao_0022.jpg,894,1264,05ce84a0d32f493f91837db97547d0367848ba7a4462c65136ebb9c7a48e4f6d,d7055139ba965b375a1884a807a6f229,c22afe293c4371f4,train
CAT_COW_GAOLAO_0024,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0024.jpg,cow_gaolao_0024.jpg,2809,1873,bccc374004e5ee9a36e27956d3af6add187fa3964c95db8e037adfd04bd196bc,3bdf6a7ce82a46c88ec913fae413a454,a4f5734cd4ab88e4,train
CAT_COW_GAOLAO_0015,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0015.jpg,cow_gaolao_0015.jpg,3264,2448,9115181095061f67b593711f78e11617d5b3d915027e4dad81dbb825de29b709,47c72daee0fd4f91b4d54759049f0769,c3d01de724adc539,train
CAT_COW_GAOLAO_0003,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0003.jpg,cow_gaolao_0003.jpg,2048,1365,8fe87f7293709316d56c67837efa5619ddb180713fe02a0a7a72fd71ee477907,c526d4229855bc48bff58b3bbf39a3cc,a2e24fb531da4b45,train
CAT_COW_GAOLAO_0007,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0007.jpg,cow_gaolao_0007.jpg,1536,2048,9026dccd03526eeca04ac8f840e2e9693266faa81ea54488cc977cc59c530f9f,8de025ad727c6f0cbbd7ceb72eade40b,8f879d6aeb234d40,train
CAT_COW_GAOLAO_0019,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0019.jpg,cow_gaolao_0019.jpg,2592,3888,2d5757382ba79f201b601c4b88c42f3a7e13beab75c21112481c7377cb677697,6e8e846824d3025f92fe826c23435b38,dadaf2752c071706,train
CAT_COW_GAOLAO_0008,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0008.jpg,cow_gaolao_0008.jpg,1080,1920,348daa9b78d53e9be07a09dacb79977eb7eae26004dc78a6f0e46f3131038cb4,6c9c5bffaf59fe0c863033aac5e2f3fc,e038c717d530ee1b,train
CAT_COW_GAOLAO_0016,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0016.jpg,cow_gaolao_0016.jpg,3264,2448,8cc0f90837e50839675fd5ca7a34b001f575c0a14e27e61720a384df6b62c30e,b3fbda2f2ef2f25e1a6fb9b71c8f022b,930c7b7c086b74f4,train
CAT_COW_GAOLAO_0014,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0014.jpg,cow_gaolao_0014.jpg,3264,2448,4f32f07d01620a71d043aa2db16c2906f6a0b75fcd772eb93b7c6262b0e63209,55a7e4563143ef60e78c2d49f47c69b9,d0d69cc07f2129f6,train
CAT_COW_GAOLAO_0027,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0027.jpg,cow_gaolao_0027.jpg,802,590,aaf34d899d4e244a6f1c35f16cb6c48d313f99b675bcb0e86e2ead9b9627ac4c,b2013a6834e4f1566c43d7a741114d75,db2fe8908bc62e98,train
CAT_COW_GAOLAO_0004,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0004.jpg,cow_gaolao_0004.jpg,2048,899,28dc88ed836ca5300a510870ba7b609ae65f37f2c507c962ae281b21b8d0ef86,c5df3bf2705a1143f525e7c4de20efbe,b1668b8f2cc18ee6,train
CAT_COW_GAOLAO_0005,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0005.jpg,cow_gaolao_0005.jpg,899,2048,32cc4644912abebffaf0e5ecc329f942402f7e49ddecef179dadc4a2ae07b53f,6e18163ca95f7fc3b78860ee818ed524,f34c99e338591ca5,train
CAT_COW_GAOLAO_0032,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0032.jpg,cow_gaolao_0032.jpg,2000,3000,eaaf8eb0de0136b261f744757d7d719e3e77dc6b5f8574ee7fe380a685cce48b,691364e1972bc12c024912e3419a03c6,addce7083ae598c2,train
CAT_COW_GAOLAO_0006,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0006.jpg,cow_gaolao_0006.jpg,2048,899,6761bd834bd01dec6223c2812bc07fff940ed233d8b995de0124c9265ba1e83d,1153e3fdcf7fc922a2a7ec32be4bf387,a3d2d69d8d89898b,train
CAT_COW_GAOLAO_0030,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0030.jpg,cow_gaolao_0030.jpg,5250,3508,9444bb81cce44f57d7e9faf2cc316204b3f588f5ef861a5a8d0f1336848ab952,ab0e1e8bd78d59aa4eed8eb2388dcfee,b483feb8b70943c1,train
CAT_COW_GAOLAO_0026,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0026.jpg,cow_gaolao_0026.jpg,1149,1653,4157aed2ddda09bbfeca5f8fcee6d7764bdaa397c1a153358a1ac4d510966e62,a508102195080058f16d94ea74f3619d,8cc6b3dd66496992,train
CAT_COW_GAOLAO_0033,cow_gaolao,Gaolao,cattle,33,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0033.jpg,cow_gaolao_0033.jpg,3000,4512,324bc4316e6ab2c8bab42ef76ab3575ad0e198f24e3669a6bf12f34011b4aa09,c0208c228849a7d36f09c77c34f22087,b5a60efa31c2322f,train
CAT_COW_GHUMUSARI_0001,cow_ghumusari,Ghumusari,cattle,34,dataset/expanded_82_breeds_v2/cattle/cow_ghumusari/ghumusari_0001.jpg,ghumusari_0001.jpg,232,149,e80d65563301b40be97e912859397f8462e1c18e1351e8296819826899a7c304,3e059a6fb3563d7118b30ad5bf06c089,9e4e43793034fcc6,train
CAT_COW_GIR_0028,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0028.jpg,gir_0028.jpg,5712,4284,3f0431bdf6044bdbfe689b43b38ff69e234150a740276232ca2ece1f7f9c273e,92c32cca4bc9186e3603ee943aa8655c,afe184b419c3cec9,train
CAT_COW_GIR_0016,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0016.jpg,gir_0016.jpg,6123,4082,4d8d216fd4101bf7b6ea994dc6ebf6cf8e88588c210bade695c8ecb9dd72059f,f8dc79f7e053cdd4f5da408a129007f1,9dc1227e9d80729f,train
CAT_COW_GIR_0024,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0024.jpg,gir_0024.jpg,2432,3648,fa7d66695050d5e8186d45571bb1ddcaa4cfa5c9659fcbc7c769c997a7ace5fb,062dc398eacade42a89065e7779f472c,b72cc8e3a3d81d83,train
CAT_COW_GIR_0018,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0018.jpg,gir_0018.jpg,3661,2495,53bf1737cbfe545b91c493271576bac76ce1e1bf74384a597226cb941f17a764,5c35faf501c5aca9c72ddbb45f0dedad,eab5c82c93ccf126,train
CAT_COW_GIR_0009,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0009.jpg,gir_0009.jpg,4608,3456,c36d231ece1c79e416a942f3a5858508d9cac09e1b1364170637dba66a86c6f0,bf22751604e73f0cc5f549cd98b45945,f782b3bb90ab1710,train
CAT_COW_GIR_0010,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0010.jpg,gir_0010.jpg,4208,2368,7d8824c6b6c9078f1b450ca53fbab9ac639b25eac35737484d5531f87920c422,a8e3c1f2d71581aebbf6935f37c34eba,bbbf95b8a1634244,train
CAT_COW_GIR_0030,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0030.jpg,gir_0030.jpg,4032,3024,ae7b21ce3d0794894a13e630339e9f3e21f6f602a4de239072b80f3b8515cbc2,3db613c1b9e60404394018f256d17c1d,f033997131b3606f,train
CAT_COW_GIR_0025,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0025.jpg,gir_0025.jpg,5712,4284,dc72cdd347f9d1fce28a50c27ead80da269f6b2b26240fe3e95cfbc1464f70fb,9f66ed3f0be3b5fc23143286692d02ee,a7eac0b59dc0cf84,train
CAT_COW_GIR_0013,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0013.jpg,gir_0013.jpg,4608,3456,88901a9eb8558e8c42f97a13b620a8b8b0f2da064c1f6b0ea141c7cddb80d17a,ea4d02a870cc3ddcb4fe60389b1f2bca,f20d86690eb6fe82,train
CAT_COW_GIR_0001,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0001.jpg,gir_0001.jpg,6039,4026,2a5e27bf03b57f24e6de2d536b4a7d19093c6ff52f04dc2bb4e462c63c93d7df,1c9dab35a181862a189cbcabb911c65f,f1c7a936b027622b,train
CAT_COW_GIR_0005,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0005.jpg,gir_0005.jpg,1931,1855,a5e8d6caa83b81f3a0cbc031507456add88481fe3e90494aab73a1a773bef672,089a9acf4f2c1c77d55a550cf8e6579a,b5dacb779caa001c,train
CAT_COW_GIR_0017,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0017.jpg,gir_0017.jpg,633,594,80c73f5ffa46eedc9335075984bb3b4ef0c9de42f7946529674e8a7559d19e48,e92ea41e7a3a8d9f0931d3db8c5c1606,a61353bca53f9c03,train
CAT_COW_GIR_0006,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0006.jpg,gir_0006.jpg,5456,3992,8a1438141e4bb5178e1bfcfe8f141a39f67f6e6b3d2bd6dc2cf46c8aa39975d1,7e714d141011114c4a88765e60f477c6,c3bcbc838ccb3543,train
CAT_COW_GIR_0014,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0014.jpg,gir_0014.jpg,3264,2448,8e5edf63a5a6e53f1086b41622ec5f2641d914384897298a494f720729d057f1,504e636a000bb4c710e1bdb7e1c34661,f4d68bc945959923,train
CAT_COW_GIR_0012,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0012.jpg,gir_0012.jpg,4608,3456,4a20f84bc97b15ba52733431d9f04f4414924cf926676b2bf19a84350609afce,b4c081d580cc0194a064fab5bec40e31,c3e1e98c8e1b9356,train
CAT_COW_GIR_0023,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0023.jpg,gir_0023.jpg,4320,3240,15b78dceeaa1d93f05c0b83452e241a57c6b94d59231c642a63806930207743e,db90f9ba14506c4aa5a6093a3b1d2c1f,d4542d2949cbfe16,train
CAT_COW_GIR_0002,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0002.jpg,gir_0002.jpg,236,157,2c429caacf825933f66b161234c5b41a2b32577542ec4a0e6dc276eb8fffc854,de0be4394d605e2648c5c66fb0b5aac2,e34c482a67774733,train
CAT_COW_GIR_0003,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0003.jpg,gir_0003.jpg,600,450,373562b9768d8db3562f5cf5cd88e2c46338c0a9bdc6171df17e965778e76751,827f96272410f5c274caa5153da83fc0,a089c6b4919f5b3b,train
CAT_COW_GIR_0026,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0026.jpg,gir_0026.jpg,1080,1294,546074aafc798ffafb7afa1c874e1728ea307c42a155305f0dcd4b79894f6ad5,10decb7686f6116dccc0ab3fb16bb2e9,a12b1e2ee3e984e5,train
CAT_COW_GIR_0004,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0004.jpg,gir_0004.jpg,2700,1851,ea43c80367a325b04dcd67908e734b07eb7d915ca87698c1459f150783bc8e3f,1f7e265fe56ae75e81058ebf4ce6df88,bf15c12b3ac9e80b,train
CAT_COW_GIR_0022,cow_gir,Gir,cattle,35,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0022.jpg,gir_0022.jpg,1600,1292,558f794ba5e40beb41c1079633e21c46b3b69ae77e63fd28fc3772c9c6d19194,e5b006563585a56aca4fc3839e161c1d,d3d2dae22f053c2c,train
CAT_COW_HALLIKAR_0001,cow_hallikar,Hallikar,cattle,36,dataset/expanded_82_breeds_v2/cattle/cow_hallikar/hallikar_0001.jpg,hallikar_0001.jpg,1536,2048,50d7a358a9fe406b98f4f47df192d2f6c4f87e7607942f7b13b19cddef2a48cb,f7db9eb0a51036481ca173b617b616ed,911472e4f5ac29ed,train
CAT_COW_HALLIKAR_0002,cow_hallikar,Hallikar,cattle,36,dataset/expanded_82_breeds_v2/cattle/cow_hallikar/hallikar_0002.jpg,hallikar_0002.jpg,2344,2516,3762697eff497605bccbcdae04ad948c54ba3020eee655920dcd433e55c8e7b1,6d43d6773a5bdb96dfc9b13ba53951ee,f994bc6bc13434d2,train
CAT_COW_HALLIKAR_0006,cow_hallikar,Hallikar,cattle,36,dataset/expanded_82_breeds_v2/cattle/cow_hallikar/hallikar_0006.jpg,hallikar_0006.jpg,5184,3456,faecd6f37f38284e55e6a85aedf1712887b1401739c3983225c98daba83f0640,b6723c92b4b0c9943b255355b19dd051,e5757575f0e08581,train
CAT_COW_HALLIKAR_0003,cow_hallikar,Hallikar,cattle,36,dataset/expanded_82_breeds_v2/cattle/cow_hallikar/hallikar_0003.jpg,hallikar_0003.jpg,2147,1702,3d6b3cd7b52daf5961bdddfc3ebbff1e1c64cf2fcbe4e511cd0e8f6f4a69efb8,08438bd530d54f43bdee3f889bcefe84,ab9994e3f138b445,train
CAT_COW_HARIANA_0001,cow_hariana,Hariana,cattle,37,dataset/expanded_82_breeds_v2/cattle/cow_hariana/hariana_0001.jpg,hariana_0001.jpg,5184,3456,feb13d255d4f982e448fc1436b22a5f22413afd2b459298bd4b63da4a52eff5b,0be59d809206c0e9aaff7374c3229506,de2693c3acccc171,train
CAT_COW_HIMACHALI_PAHARI_0002,cow_himachali_pahari,Himachali Pahari,cattle,38,dataset/expanded_82_breeds_v2/cattle/cow_himachali_pahari/himachali_pahari_0002.jpg,himachali_pahari_0002.jpg,682,457,662ea92d6ca579ccd5ce2a82bb96c302f8e762a062a95443c57eaea2b3be192f,fa334f5d56dd391dc9e4a63b5fc9081d,a95a8b657c3b8b14,train
CAT_COW_KANGAYAM_0001,cow_kangayam,Kangayam,cattle,39,dataset/expanded_82_breeds_v2/cattle/cow_kangayam/kangayam_0001.jpg,kangayam_0001.jpg,720,744,5d7fe6c7216bba4f6b51f18351d510dea7ca5f0980690f00ddea02dc3033d538,d4aed9535c57fb684cd5f1403e1e95fa,8f11908f8de6392f,train
CAT_COW_KANGAYAM_0002,cow_kangayam,Kangayam,cattle,39,dataset/expanded_82_breeds_v2/cattle/cow_kangayam/kangayam_0002.jpg,kangayam_0002.jpg,4208,2368,4c7e3a1903193a95adc5f5f5dd052d5cd44d81c5f47d98194bd909e1db3997f9,d392dcc1dc2230d830362c13a9d68663,a9145563e5999ed8,train
CAT_COW_KANGAYAM_0006,cow_kangayam,Kangayam,cattle,39,dataset/expanded_82_breeds_v2/cattle/cow_kangayam/kangayam_0006.jpg,kangayam_0006.jpg,3307,2772,0d1e4b671a34ba203b9fb393d0dc0eeaedeb30a179611051e95d4d8098d49c30,bbabacf2e72b2f0201ad5240cab80f63,a210d9cbb3f6d861,train
CAT_COW_KANGAYAM_0016,cow_kangayam,Kangayam,cattle,39,dataset/expanded_82_breeds_v2/cattle/cow_kangayam/kangayam_0016.jpg,kangayam_0016.jpg,2394,3055,e3b60fdf2ff7022a4309b1f6d7de52ed95a6f1517c6475f3757e423f7e7a6523,d7997382f5f16cf5ab8564596c82ba8a,8d4d38394dce523b,train
CAT_COW_KANGAYAM_0012,cow_kangayam,Kangayam,cattle,39,dataset/expanded_82_breeds_v2/cattle/cow_kangayam/kangayam_0012.jpg,kangayam_0012.jpg,4000,6000,511e76da95745b5d487b5de83e3fe69b06ebfaa412fbd346e37b5c338bdd3370,5f7fdc40509632246f04c81f2cc2c644,b4c81f43b3b44c3d,train
CAT_COW_KANGAYAM_0015,cow_kangayam,Kangayam,cattle,39,dataset/expanded_82_breeds_v2/cattle/cow_kangayam/kangayam_0015.jpg,kangayam_0015.jpg,2250,3072,2ba0b0eab80c194dd5b0ecbb772710a2a83b72e0a99cfc577bf5bc4a5393b27f,768c308657ea71f7689877a1c6fb7e0c,f1755efce21e0e00,train
CAT_COW_KANGAYAM_0009,cow_kangayam,Kangayam,cattle,39,dataset/expanded_82_breeds_v2/cattle/cow_kangayam/kangayam_0009.jpg,kangayam_0009.jpg,1010,1150,879a8f5403ed2e87113dc45d5ee5efc46596178ded7724801489d5c12f6ffaf2,722e5644ee91d651457970b4439ca062,d1132a1ac7edf0a9,train
CAT_COW_KANGAYAM_0014,cow_kangayam,Kangayam,cattle,39,dataset/expanded_82_breeds_v2/cattle/cow_kangayam/kangayam_0014.jpg,kangayam_0014.jpg,1967,1858,ab08c1856a73da3afc3db9ffea02ed2a27c95f7b9e3f1b91f4ea471e98d5a832,5d8c6559a710696bdfa27dd371285793,ec49123ac9c6b8ee,train
CAT_COW_KANGAYAM_0003,cow_kangayam,Kangayam,cattle,39,dataset/expanded_82_breeds_v2/cattle/cow_kangayam/kangayam_0003.jpg,kangayam_0003.jpg,2592,1944,533d12f3ac4094ce49c3c1f931ed4fcfbede4a8463ec769e06b4af52f3c70188,a34bec68f98efe5bf19765d5d594c5d7,b07ccfc36646454e,train
CAT_COW_KANGAYAM_0010,cow_kangayam,Kangayam,cattle,39,dataset/expanded_82_breeds_v2/cattle/cow_kangayam/kangayam_0010.jpg,kangayam_0010.jpg,1161,952,987b96a3b517880d2d3057e13c4fdb291fef92849eba5c58c81e96cd11471d8a,b1faa31c18d9314303f2d847b270b6b6,e5c1626ed861ecb1,train
CAT_COW_KANGAYAM_0017,cow_kangayam,Kangayam,cattle,39,dataset/expanded_82_breeds_v2/cattle/cow_kangayam/kangayam_0017.jpg,kangayam_0017.jpg,4032,3024,dc5332525b5f8834a04f66382b70d454859d5a4bca1abb34649347e5aa9f7a59,3bc6f92435360052f0789e453256d047,bc1ff0cf70ce8230,train
CAT_COW_KANKREJ_0010,cow_kankrej,Kankrej,cattle,40,dataset/expanded_82_breeds_v2/cattle/cow_kankrej/kankrej_0010.jpg,kankrej_0010.jpg,5184,3456,f3bab42b53068e672238c9ab006d13718713ae08803eabebf4b16ee34d9b8017,e98d9a2eb07ac6b3ce5bf0e75adecaad,a601988ced63dbe3,train
CAT_COW_KANKREJ_0012,cow_kankrej,Kankrej,cattle,40,dataset/expanded_82_breeds_v2/cattle/cow_kankrej/kankrej_0012.jpg,kankrej_0012.jpg,4416,3072,fe1d10018b351904c53e775f1ed8145dd5d585a0ec6e2564bf97d35a062953dd,dbf1c55f91960c1a9fa38da752e6c95d,d49473632e6e3923,train
CAT_COW_KANKREJ_0001,cow_kankrej,Kankrej,cattle,40,dataset/expanded_82_breeds_v2/cattle/cow_kankrej/kankrej_0001.jpg,kankrej_0001.jpg,3840,2160,e35a951386903b93bfaf461b8cfcd1d7f4293ab16c6828e9f98356697e8d167f,baf4406959788f99b785d7f1739d706b,a6c5d1b2be70130f,train
CAT_COW_KANKREJ_0015,cow_kankrej,Kankrej,cattle,40,dataset/expanded_82_breeds_v2/cattle/cow_kankrej/kankrej_0015.jpg,kankrej_0015.jpg,1416,906,c7f068786a83762708b6825ce7513d89768eb1907589a819bf9c164972ec503e,7a93871c9e0f28d88179a93216071f90,fd168157d4ba04e9,train
CAT_COW_KANKREJ_0006,cow_kankrej,Kankrej,cattle,40,dataset/expanded_82_breeds_v2/cattle/cow_kankrej/kankrej_0006.jpg,kankrej_0006.jpg,1920,1280,ff58dfec937b58b6cdbf585f0a369f40f5c437aa34a95fad16ccfe2466aadc10,a1464f2573767127058e9332aa9b58de,802cf799add61d4a,train
CAT_COW_KANKREJ_0009,cow_kankrej,Kankrej,cattle,40,dataset/expanded_82_breeds_v2/cattle/cow_kankrej/kankrej_0009.jpg,kankrej_0009.jpg,3759,2821,c0274845ac08253204e8ce9c2d39ed60d85fdb4f82ce9dbd47b0188936e3c49c,ddaed5bbc6b03937ce8da61fdc66831f,ae40d1123eefe1d8,train
CAT_COW_KANKREJ_0003,cow_kankrej,Kankrej,cattle,40,dataset/expanded_82_breeds_v2/cattle/cow_kankrej/kankrej_0003.jpg,kankrej_0003.jpg,3264,1836,133319de06e225d6909d807d4303adb3fc0fd7d8026f5b0a4e628a2e0b0e4eb9,4180c6aa8e0c1d0b569f4355fb79cdaf,b6b390a4a5e1c9cb,train
CAT_COW_KANKREJ_0002,cow_kankrej,Kankrej,cattle,40,dataset/expanded_82_breeds_v2/cattle/cow_kankrej/kankrej_0002.jpg,kankrej_0002.jpg,1920,1280,19d2e0e661efbfb434d04055aecd7663d370a97744c18c14df0ded22e9e80e97,32be093e46bdad336be2a6b55bb40e13,ad2d89b4315bfa48,train
CAT_COW_KANKREJ_0016,cow_kankrej,Kankrej,cattle,40,dataset/expanded_82_breeds_v2/cattle/cow_kankrej/kankrej_0016.jpg,kankrej_0016.jpg,1600,790,f8f7c6718058e7a0972eea4fe1c849e63ecde6645b8ad768b6c12914e517f3a9,8002624b113c6b69d104115cee7fd4f4,d51e4510eb3e1ba5,train
CAT_COW_KANKREJ_0005,cow_kankrej,Kankrej,cattle,40,dataset/expanded_82_breeds_v2/cattle/cow_kankrej/kankrej_0005.jpg,kankrej_0005.jpg,1920,1280,2e1308606bac8b1f5c9ad499b26bf8e51da632c4dc2b0cd6a280bd9c03f24c41,b9f263eeb916b46a9c92b34073199493,f648a463f6264cbc,train
