image_id,breed_id,breed_name,species,split,relative_path,sha256,computed_sha256,computed_md5,file_size_bytes
CAT_COW_DANGI_0015,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0015.jpg,8cd43a8fece29c4550ecc611ab559408df1a26103064946dc18f623cdf0f0fe9,8cd43a8fece29c4550ecc611ab559408df1a26103064946dc18f623cdf0f0fe9,77b876714bf894d6d42913bf79af525f,18552
CAT_COW_DANGI_0022,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0022.jpg,cc8efb0782358bd5e6f98d3a9386d7f097c2466d3c2807e90de23913f512325d,cc8efb0782358bd5e6f98d3a9386d7f097c2466d3c2807e90de23913f512325d,9deaac865d1e7a1d4adb0815a15a5f5a,7846590
CAT_COW_DANGI_0036,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0036.jpg,fd2b55e7bd49ac009af8ba9c4b8c47d4461e7a301bd211af7cdb66224c21898d,fd2b55e7bd49ac009af8ba9c4b8c47d4461e7a301bd211af7cdb66224c21898d,c5d20cea78d72f14668963e4f3c95468,112944
CAT_COW_DANGI_0032,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0032.jpg,e85ea042e5fba7d0aa16c46544e9fcfc0ed9773cd102e2b48c8bdfe77524219c,e85ea042e5fba7d0aa16c46544e9fcfc0ed9773cd102e2b48c8bdfe77524219c,217e633a93a7c20db18ed6a6f3bc9192,3109326
CAT_COW_DANGI_0006,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0006.jpg,d1b7995a9d915ce02e16f6fabd34b781dac05f837872f7f4895c8a5ab4a84b92,d1b7995a9d915ce02e16f6fabd34b781dac05f837872f7f4895c8a5ab4a84b92,568fbf182ffb16092cbaa97d1b95f459,86755
CAT_COW_DANGI_0035,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0035.jpg,e5b04774061f7bf6d8c802f14b726a3b3addb381eb71314df5624eac4695db9d,e5b04774061f7bf6d8c802f14b726a3b3addb381eb71314df5624eac4695db9d,1a69cd2ba65be95baa18ff580cd47300,190163
CAT_COW_DANGI_0004,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/dangi_0004.jpg,0112319dcaa4b7dd49451b6016558a5c7f005a362a577eb92141ad7037fa7c55,0112319dcaa4b7dd49451b6016558a5c7f005a362a577eb92141ad7037fa7c55,4272ed5c2b3e6e2530ccc94e07bbcc28,6225315
CAT_COW_DANGI_0011,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0011.jpg,c68b431eee20bf8cb716d02d50b0b9f557bc2f2d17b4c3f2853db0075e943882,c68b431eee20bf8cb716d02d50b0b9f557bc2f2d17b4c3f2853db0075e943882,1e1f67d0399d71d6629743cd52098e01,13050
CAT_COW_DANGI_0017,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0017.jpg,bbd957afa38a3946b73dc142a9fa3449b272fbc3031ee0a91eeaa73fced96349,bbd957afa38a3946b73dc142a9fa3449b272fbc3031ee0a91eeaa73fced96349,cdb3d93073d6bae257929178e1ac9f71,1279263
CAT_COW_DANGI_0038,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0038.jpg,ac335b7469bd5761c01bbc7171725a04112489653a402f35d7b33c995d6cfdb1,ac335b7469bd5761c01bbc7171725a04112489653a402f35d7b33c995d6cfdb1,d0286bd064260b3fa2fc95706794132e,27117
CAT_COW_DANGI_0007,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0007.jpg,4585fce0a74458e9c6947a063bb9f5f1774894f6e9b86c000f06530dbbf39ed2,4585fce0a74458e9c6947a063bb9f5f1774894f6e9b86c000f06530dbbf39ed2,995ff4d855ce2702c61f1d4301f13a03,67029
CAT_COW_DANGI_0005,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/dangi_0005.jpg,7da61b6da45841fe31d0aa7f211ff8d1092064dfd4a40e3b28efa5269b2f0bf7,7da61b6da45841fe31d0aa7f211ff8d1092064dfd4a40e3b28efa5269b2f0bf7,6d7742c70301e1a4627945081b574bdf,62366
CAT_COW_DANGI_0027,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0027.jpg,099aa75624c6196713470d6854e3b54febba3c221f005c2c657762cb1852e830,099aa75624c6196713470d6854e3b54febba3c221f005c2c657762cb1852e830,f5402956fb6e0c09fcf7756f3b58217c,22568
CAT_COW_DEONI_0001,cow_deoni,Deoni,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_deoni/deoni_0001.jpg,b44a343268a256430dca29f7d3cfc46e6cf0624be436a7d5d19ab960c7f37f5d,b44a343268a256430dca29f7d3cfc46e6cf0624be436a7d5d19ab960c7f37f5d,6b8348fc037f3cbfa79fdc8227ee4249,7013264
CAT_COW_DEONI_0003,cow_deoni,Deoni,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_deoni/deoni_0003.jpg,257916074e3a9841d48edc38857f17b112940718962d38bf59bea5fc0f1dec53,257916074e3a9841d48edc38857f17b112940718962d38bf59bea5fc0f1dec53,3f2d2d1e1461c3dd2c40d9da678e2a67,789703
CAT_COW_GANGATIRI_0002,cow_gangatiri,Gangatiri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gangatiri/gangatiri_0002.jpg,4d1c74989a2a1e34735a053d82b3eec58fa9abea780665444c3231ba3c3ab5ff,4d1c74989a2a1e34735a053d82b3eec58fa9abea780665444c3231ba3c3ab5ff,5ad2ced6b25b2b632dbba13da0bd40ff,7303534
CAT_COW_GANGATIRI_0006,cow_gangatiri,Gangatiri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gangatiri/gangatiri_0006.jpg,16c2d3f0d26f705cca44bc6361fa87bba2ff651026435792963b2fa7c15ac1a1,16c2d3f0d26f705cca44bc6361fa87bba2ff651026435792963b2fa7c15ac1a1,b472af0a5e44af16e2c9cd0fe84e1cbe,2887274
CAT_COW_GANGATIRI_0001,cow_gangatiri,Gangatiri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gangatiri/gangatiri_0001.jpg,17236ffb086601258d87f6627b8ca3f852e3aa72e2aa89b049348af74ec50f2c,17236ffb086601258d87f6627b8ca3f852e3aa72e2aa89b049348af74ec50f2c,a792f4b7c05daf6d4ec3d0fe28a4e1cc,2218494
CAT_COW_GANGATIRI_0008,cow_gangatiri,Gangatiri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gangatiri/gangatiri_0008.jpg,8802bfb8772862eb33a7ca70cd8cd46da13c3be16da19b7ea55ea808ddfb5af1,8802bfb8772862eb33a7ca70cd8cd46da13c3be16da19b7ea55ea808ddfb5af1,a8603d4d6cb3ea007e0c46d1397ed054,688166
CAT_COW_GANGATIRI_0003,cow_gangatiri,Gangatiri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gangatiri/gangatiri_0003.jpg,06abc2bac103ffc5a04349aea5393a0bc265652ddd2c939ae041de8412ae92be,06abc2bac103ffc5a04349aea5393a0bc265652ddd2c939ae041de8412ae92be,3037455dd7d67ac9e52a5d50e8662472,5321101
CAT_COW_GANGATIRI_0005,cow_gangatiri,Gangatiri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gangatiri/gangatiri_0005.jpg,85dd7a9275acf569fd4cf3be9bd65534ffbb1c7d5a326d4f8eae36ad0337d621,85dd7a9275acf569fd4cf3be9bd65534ffbb1c7d5a326d4f8eae36ad0337d621,b5f4d888a285927e270fac12030883ad,1699527
CAT_COW_GAOLAO_0001,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/gaolao_0001.jpg,717005b0ec6fded10dec9c3bf708fcc0f1b3db5faff9263e351fa768da856900,717005b0ec6fded10dec9c3bf708fcc0f1b3db5faff9263e351fa768da856900,fbf4f0af3de207f4ff6531de235d2194,5189258
CAT_COW_GAOLAO_0018,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0018.jpg,3679ced235fb131ea767f5f37a94e2fa8444c5dcddd64f9b575f707223fc54d2,3679ced235fb131ea767f5f37a94e2fa8444c5dcddd64f9b575f707223fc54d2,54cecbbc062bff8dccc9ee5a5ce4c82a,1940536
CAT_COW_GAOLAO_0029,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0029.jpg,76e306d2cb80e42745bcb8e269a1e7b5e6e9c2b95b0857ed2dbec8e0cf588ea0,76e306d2cb80e42745bcb8e269a1e7b5e6e9c2b95b0857ed2dbec8e0cf588ea0,afb0775f2bf7f41741a9220106a63fee,1259609
CAT_COW_GAOLAO_0020,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0020.jpg,70df9bcb38347d565025c3463347221becb383b251f2ab62a3f24fd593d75e13,70df9bcb38347d565025c3463347221becb383b251f2ab62a3f24fd593d75e13,3944717cfaf7cdd5ff4f02622531ed39,11287
CAT_COW_GAOLAO_0011,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0011.jpg,2fbe3af1b4dc2f4954e113fd6f9f3357e54ade56af6f50224637ec9d13b96e30,2fbe3af1b4dc2f4954e113fd6f9f3357e54ade56af6f50224637ec9d13b96e30,5bc1c57a810decea08021ee9981fea3a,59227
CAT_COW_GAOLAO_0012,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0012.jpg,95ce5cba852b2cc85ea3114fee5d4daf231c9ff84f056d9779ccb5faf87e3890,95ce5cba852b2cc85ea3114fee5d4daf231c9ff84f056d9779ccb5faf87e3890,8144584dc90b849c707a3abea6417690,29847
CAT_COW_GAOLAO_0022,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0022.jpg,05ce84a0d32f493f91837db97547d0367848ba7a4462c65136ebb9c7a48e4f6d,05ce84a0d32f493f91837db97547d0367848ba7a4462c65136ebb9c7a48e4f6d,d7055139ba965b375a1884a807a6f229,1487712
CAT_COW_GAOLAO_0024,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0024.jpg,bccc374004e5ee9a36e27956d3af6add187fa3964c95db8e037adfd04bd196bc,bccc374004e5ee9a36e27956d3af6add187fa3964c95db8e037adfd04bd196bc,3bdf6a7ce82a46c88ec913fae413a454,2205787
CAT_COW_GAOLAO_0015,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0015.jpg,9115181095061f67b593711f78e11617d5b3d915027e4dad81dbb825de29b709,9115181095061f67b593711f78e11617d5b3d915027e4dad81dbb825de29b709,47c72daee0fd4f91b4d54759049f0769,1765861
CAT_COW_GAOLAO_0003,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0003.jpg,8fe87f7293709316d56c67837efa5619ddb180713fe02a0a7a72fd71ee477907,8fe87f7293709316d56c67837efa5619ddb180713fe02a0a7a72fd71ee477907,c526d4229855bc48bff58b3bbf39a3cc,683051
CAT_COW_GAOLAO_0007,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0007.jpg,9026dccd03526eeca04ac8f840e2e9693266faa81ea54488cc977cc59c530f9f,9026dccd03526eeca04ac8f840e2e9693266faa81ea54488cc977cc59c530f9f,8de025ad727c6f0cbbd7ceb72eade40b,1963850
CAT_COW_GAOLAO_0019,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0019.jpg,2d5757382ba79f201b601c4b88c42f3a7e13beab75c21112481c7377cb677697,2d5757382ba79f201b601c4b88c42f3a7e13beab75c21112481c7377cb677697,6e8e846824d3025f92fe826c23435b38,2545776
CAT_COW_GAOLAO_0008,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0008.jpg,348daa9b78d53e9be07a09dacb79977eb7eae26004dc78a6f0e46f3131038cb4,348daa9b78d53e9be07a09dacb79977eb7eae26004dc78a6f0e46f3131038cb4,6c9c5bffaf59fe0c863033aac5e2f3fc,268073
CAT_COW_GAOLAO_0016,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0016.jpg,8cc0f90837e50839675fd5ca7a34b001f575c0a14e27e61720a384df6b62c30e,8cc0f90837e50839675fd5ca7a34b001f575c0a14e27e61720a384df6b62c30e,b3fbda2f2ef2f25e1a6fb9b71c8f022b,2528283
CAT_COW_GAOLAO_0014,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0014.jpg,4f32f07d01620a71d043aa2db16c2906f6a0b75fcd772eb93b7c6262b0e63209,4f32f07d01620a71d043aa2db16c2906f6a0b75fcd772eb93b7c6262b0e63209,55a7e4563143ef60e78c2d49f47c69b9,1881897
CAT_COW_GAOLAO_0027,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0027.jpg,aaf34d899d4e244a6f1c35f16cb6c48d313f99b675bcb0e86e2ead9b9627ac4c,aaf34d899d4e244a6f1c35f16cb6c48d313f99b675bcb0e86e2ead9b9627ac4c,b2013a6834e4f1566c43d7a741114d75,1409906
CAT_COW_GAOLAO_0004,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0004.jpg,28dc88ed836ca5300a510870ba7b609ae65f37f2c507c962ae281b21b8d0ef86,28dc88ed836ca5300a510870ba7b609ae65f37f2c507c962ae281b21b8d0ef86,c5df3bf2705a1143f525e7c4de20efbe,459263
CAT_COW_GAOLAO_0005,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0005.jpg,32cc4644912abebffaf0e5ecc329f942402f7e49ddecef179dadc4a2ae07b53f,32cc4644912abebffaf0e5ecc329f942402f7e49ddecef179dadc4a2ae07b53f,6e18163ca95f7fc3b78860ee818ed524,351957
CAT_COW_GAOLAO_0032,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0032.jpg,eaaf8eb0de0136b261f744757d7d719e3e77dc6b5f8574ee7fe380a685cce48b,eaaf8eb0de0136b261f744757d7d719e3e77dc6b5f8574ee7fe380a685cce48b,691364e1972bc12c024912e3419a03c6,3104391
CAT_COW_GAOLAO_0006,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0006.jpg,6761bd834bd01dec6223c2812bc07fff940ed233d8b995de0124c9265ba1e83d,6761bd834bd01dec6223c2812bc07fff940ed233d8b995de0124c9265ba1e83d,1153e3fdcf7fc922a2a7ec32be4bf387,462020
CAT_COW_GAOLAO_0030,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0030.jpg,9444bb81cce44f57d7e9faf2cc316204b3f588f5ef861a5a8d0f1336848ab952,9444bb81cce44f57d7e9faf2cc316204b3f588f5ef861a5a8d0f1336848ab952,ab0e1e8bd78d59aa4eed8eb2388dcfee,2990011
CAT_COW_GAOLAO_0026,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0026.jpg,4157aed2ddda09bbfeca5f8fcee6d7764bdaa397c1a153358a1ac4d510966e62,4157aed2ddda09bbfeca5f8fcee6d7764bdaa397c1a153358a1ac4d510966e62,a508102195080058f16d94ea74f3619d,992678
CAT_COW_GAOLAO_0033,cow_gaolao,Gaolao,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gaolao/cow_gaolao_0033.jpg,324bc4316e6ab2c8bab42ef76ab3575ad0e198f24e3669a6bf12f34011b4aa09,324bc4316e6ab2c8bab42ef76ab3575ad0e198f24e3669a6bf12f34011b4aa09,c0208c228849a7d36f09c77c34f22087,7316045
CAT_COW_GHUMUSARI_0001,cow_ghumusari,Ghumusari,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_ghumusari/ghumusari_0001.jpg,e80d65563301b40be97e912859397f8462e1c18e1351e8296819826899a7c304,e80d65563301b40be97e912859397f8462e1c18e1351e8296819826899a7c304,3e059a6fb3563d7118b30ad5bf06c089,18651
CAT_COW_GIR_0028,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0028.jpg,3f0431bdf6044bdbfe689b43b38ff69e234150a740276232ca2ece1f7f9c273e,3f0431bdf6044bdbfe689b43b38ff69e234150a740276232ca2ece1f7f9c273e,92c32cca4bc9186e3603ee943aa8655c,6236089
CAT_COW_GIR_0016,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0016.jpg,4d8d216fd4101bf7b6ea994dc6ebf6cf8e88588c210bade695c8ecb9dd72059f,4d8d216fd4101bf7b6ea994dc6ebf6cf8e88588c210bade695c8ecb9dd72059f,f8dc79f7e053cdd4f5da408a129007f1,2821630
CAT_COW_GIR_0024,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0024.jpg,fa7d66695050d5e8186d45571bb1ddcaa4cfa5c9659fcbc7c769c997a7ace5fb,fa7d66695050d5e8186d45571bb1ddcaa4cfa5c9659fcbc7c769c997a7ace5fb,062dc398eacade42a89065e7779f472c,4111299
CAT_COW_GIR_0018,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0018.jpg,53bf1737cbfe545b91c493271576bac76ce1e1bf74384a597226cb941f17a764,53bf1737cbfe545b91c493271576bac76ce1e1bf74384a597226cb941f17a764,5c35faf501c5aca9c72ddbb45f0dedad,1397061
CAT_COW_GIR_0009,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0009.jpg,c36d231ece1c79e416a942f3a5858508d9cac09e1b1364170637dba66a86c6f0,c36d231ece1c79e416a942f3a5858508d9cac09e1b1364170637dba66a86c6f0,bf22751604e73f0cc5f549cd98b45945,4345280
CAT_COW_GIR_0010,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0010.jpg,7d8824c6b6c9078f1b450ca53fbab9ac639b25eac35737484d5531f87920c422,7d8824c6b6c9078f1b450ca53fbab9ac639b25eac35737484d5531f87920c422,a8e3c1f2d71581aebbf6935f37c34eba,1781680
CAT_COW_GIR_0030,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0030.jpg,ae7b21ce3d0794894a13e630339e9f3e21f6f602a4de239072b80f3b8515cbc2,ae7b21ce3d0794894a13e630339e9f3e21f6f602a4de239072b80f3b8515cbc2,3db613c1b9e60404394018f256d17c1d,5721824
CAT_COW_GIR_0025,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0025.jpg,dc72cdd347f9d1fce28a50c27ead80da269f6b2b26240fe3e95cfbc1464f70fb,dc72cdd347f9d1fce28a50c27ead80da269f6b2b26240fe3e95cfbc1464f70fb,9f66ed3f0be3b5fc23143286692d02ee,6021272
CAT_COW_GIR_0013,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0013.jpg,88901a9eb8558e8c42f97a13b620a8b8b0f2da064c1f6b0ea141c7cddb80d17a,88901a9eb8558e8c42f97a13b620a8b8b0f2da064c1f6b0ea141c7cddb80d17a,ea4d02a870cc3ddcb4fe60389b1f2bca,6664272
CAT_COW_GIR_0001,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0001.jpg,2a5e27bf03b57f24e6de2d536b4a7d19093c6ff52f04dc2bb4e462c63c93d7df,2a5e27bf03b57f24e6de2d536b4a7d19093c6ff52f04dc2bb4e462c63c93d7df,1c9dab35a181862a189cbcabb911c65f,9632990
CAT_COW_GIR_0005,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0005.jpg,a5e8d6caa83b81f3a0cbc031507456add88481fe3e90494aab73a1a773bef672,a5e8d6caa83b81f3a0cbc031507456add88481fe3e90494aab73a1a773bef672,089a9acf4f2c1c77d55a550cf8e6579a,871881
CAT_COW_GIR_0017,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0017.jpg,80c73f5ffa46eedc9335075984bb3b4ef0c9de42f7946529674e8a7559d19e48,80c73f5ffa46eedc9335075984bb3b4ef0c9de42f7946529674e8a7559d19e48,e92ea41e7a3a8d9f0931d3db8c5c1606,76860
CAT_COW_GIR_0006,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0006.jpg,8a1438141e4bb5178e1bfcfe8f141a39f67f6e6b3d2bd6dc2cf46c8aa39975d1,8a1438141e4bb5178e1bfcfe8f141a39f67f6e6b3d2bd6dc2cf46c8aa39975d1,7e714d141011114c4a88765e60f477c6,5308450
CAT_COW_GIR_0014,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0014.jpg,8e5edf63a5a6e53f1086b41622ec5f2641d914384897298a494f720729d057f1,8e5edf63a5a6e53f1086b41622ec5f2641d914384897298a494f720729d057f1,504e636a000bb4c710e1bdb7e1c34661,1781422
CAT_COW_GIR_0012,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0012.jpg,4a20f84bc97b15ba52733431d9f04f4414924cf926676b2bf19a84350609afce,4a20f84bc97b15ba52733431d9f04f4414924cf926676b2bf19a84350609afce,b4c081d580cc0194a064fab5bec40e31,4944652
CAT_COW_GIR_0023,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0023.jpg,15b78dceeaa1d93f05c0b83452e241a57c6b94d59231c642a63806930207743e,15b78dceeaa1d93f05c0b83452e241a57c6b94d59231c642a63806930207743e,db90f9ba14506c4aa5a6093a3b1d2c1f,4711455
CAT_COW_GIR_0002,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0002.jpg,2c429caacf825933f66b161234c5b41a2b32577542ec4a0e6dc276eb8fffc854,2c429caacf825933f66b161234c5b41a2b32577542ec4a0e6dc276eb8fffc854,de0be4394d605e2648c5c66fb0b5aac2,18307
CAT_COW_GIR_0003,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0003.jpg,373562b9768d8db3562f5cf5cd88e2c46338c0a9bdc6171df17e965778e76751,373562b9768d8db3562f5cf5cd88e2c46338c0a9bdc6171df17e965778e76751,827f96272410f5c274caa5153da83fc0,129293
CAT_COW_GIR_0026,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0026.jpg,546074aafc798ffafb7afa1c874e1728ea307c42a155305f0dcd4b79894f6ad5,546074aafc798ffafb7afa1c874e1728ea307c42a155305f0dcd4b79894f6ad5,10decb7686f6116dccc0ab3fb16bb2e9,579746
CAT_COW_GIR_0004,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0004.jpg,ea43c80367a325b04dcd67908e734b07eb7d915ca87698c1459f150783bc8e3f,ea43c80367a325b04dcd67908e734b07eb7d915ca87698c1459f150783bc8e3f,1f7e265fe56ae75e81058ebf4ce6df88,1537154
CAT_COW_GIR_0022,cow_gir,Gir,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_gir/gir_0022.jpg,558f794ba5e40beb41c1079633e21c46b3b69ae77e63fd28fc3772c9c6d19194,558f794ba5e40beb41c1079633e21c46b3b69ae77e63fd28fc3772c9c6d19194,e5b006563585a56aca4fc3839e161c1d,616612
CAT_COW_HALLIKAR_0001,cow_hallikar,Hallikar,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_hallikar/hallikar_0001.jpg,50d7a358a9fe406b98f4f47df192d2f6c4f87e7607942f7b13b19cddef2a48cb,50d7a358a9fe406b98f4f47df192d2f6c4f87e7607942f7b13b19cddef2a48cb,f7db9eb0a51036481ca173b617b616ed,1461738
CAT_COW_HALLIKAR_0002,cow_hallikar,Hallikar,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_hallikar/hallikar_0002.jpg,3762697eff497605bccbcdae04ad948c54ba3020eee655920dcd433e55c8e7b1,3762697eff497605bccbcdae04ad948c54ba3020eee655920dcd433e55c8e7b1,6d43d6773a5bdb96dfc9b13ba53951ee,1088103
CAT_COW_HALLIKAR_0006,cow_hallikar,Hallikar,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_hallikar/hallikar_0006.jpg,faecd6f37f38284e55e6a85aedf1712887b1401739c3983225c98daba83f0640,faecd6f37f38284e55e6a85aedf1712887b1401739c3983225c98daba83f0640,b6723c92b4b0c9943b255355b19dd051,6812834
CAT_COW_HALLIKAR_0003,cow_hallikar,Hallikar,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_hallikar/hallikar_0003.jpg,3d6b3cd7b52daf5961bdddfc3ebbff1e1c64cf2fcbe4e511cd0e8f6f4a69efb8,3d6b3cd7b52daf5961bdddfc3ebbff1e1c64cf2fcbe4e511cd0e8f6f4a69efb8,08438bd530d54f43bdee3f889bcefe84,545147
CAT_COW_HARIANA_0001,cow_hariana,Hariana,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_hariana/hariana_0001.jpg,feb13d255d4f982e448fc1436b22a5f22413afd2b459298bd4b63da4a52eff5b,feb13d255d4f982e448fc1436b22a5f22413afd2b459298bd4b63da4a52eff5b,0be59d809206c0e9aaff7374c3229506,5111084
CAT_COW_HIMACHALI_PAHARI_0002,cow_himachali_pahari,Himachali Pahari,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_himachali_pahari/himachali_pahari_0002.jpg,662ea92d6ca579ccd5ce2a82bb96c302f8e762a062a95443c57eaea2b3be192f,662ea92d6ca579ccd5ce2a82bb96c302f8e762a062a95443c57eaea2b3be192f,fa334f5d56dd391dc9e4a63b5fc9081d,220455
CAT_COW_KANGAYAM_0001,cow_kangayam,Kangayam,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_kangayam/kangayam_0001.jpg,5d7fe6c7216bba4f6b51f18351d510dea7ca5f0980690f00ddea02dc3033d538,5d7fe6c7216bba4f6b51f18351d510dea7ca5f0980690f00ddea02dc3033d538,d4aed9535c57fb684cd5f1403e1e95fa,252283
CAT_COW_KANGAYAM_0002,cow_kangayam,Kangayam,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_kangayam/kangayam_0002.jpg,4c7e3a1903193a95adc5f5f5dd052d5cd44d81c5f47d98194bd909e1db3997f9,4c7e3a1903193a95adc5f5f5dd052d5cd44d81c5f47d98194bd909e1db3997f9,d392dcc1dc2230d830362c13a9d68663,2734621
